claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,months,horizon_basis,predicted_label,realized_label,basis,hit,brier
1308,1955 Calm (control),control,"montgomery county sentinel (rockville, md.) 1855-1974",maryland,1956-01-12,business outlook,http://www.loc.gov/resource/sn83016209/1956-01-12/ed-1/?sp=2,"Kline forecast an \u201cunusual ly good\"" year for business in 1956, especially for the first six months.",yes,general_business,improve,na,na,6,assertive,expert,Kline,6,stated,improve,worsen,INDPRO,0.0,0.81
1309,1955 Calm (control),control,"montgomery county sentinel (rockville, md.) 1855-1974",maryland,1956-01-12,business outlook,http://www.loc.gov/resource/sn83016209/1956-01-12/ed-1/?sp=2,"The economic expansion of 1955 will continue, he predict ed, bolstered by a high level of plant and equipment expendi tures, expanding inventories, a high rate of consumer spending, peak employment, and a high level of construction.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1310,1955 Calm (control),control,"montgomery county sentinel (rockville, md.) 1855-1974",maryland,1956-01-12,business outlook,http://www.loc.gov/resource/sn83016209/1956-01-12/ed-1/?sp=2,"Further contributing to an opti mistic business outlook, he said, were the facts that 1956 is an election year, and that tax re ductions appear to be in the off ing.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1311,1955 Calm (control),control,"the east hartford gazette (east hartford, conn.) 1942-current",connecticut,1955-12-08,business outlook,http://www.loc.gov/resource/sn85009852/1955-12-08/ed-1/?sp=8,"8-1522 POULTRY THE HEN HOUSE BAR-BQUB AND CUT VP CHICKEN 14 Phelps Place BUtlet 9-4002 Rear of Society lot Stvinji Behind The Scenes In American Business Economic weather forecast for the next year or so: Mostly fair, Kvith occasional squalls and i don\u2019t expect your Uncle Sam to con\\e a-running with an umbrella.",yes,general_business,improve,na,na,12,hedged,journalist,na,12,stated,improve,improve,INDPRO,1.0,0.09000000000000002
1313,1955 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1956-01-08,business outlook,http://www.loc.gov/resource/sn83045462/1956-01-08/ed-1/?sp=65,Forecasts said genera* business should do quite well for the first six months.,yes,general_business,improve,na,na,6,hedged,expert,na,6,stated,improve,worsen,INDPRO,0.0,0.48999999999999994
1314,1955 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1956-01-08,business outlook,http://www.loc.gov/resource/sn83045462/1956-01-08/ed-1/?sp=65,"Consequently there tfere some who figured that if the Nation\u2019s economy is expected to hold at record levels In the first half of 1956 and the stock market j already is at or near its peaks, then perhaps the market soon will start to discount the less en- j tlcing business outlook In the second half of the year.",yes,markets,worsen,na,na,vague,hedged,unclear,na,6,inferred_short,worsen,worsen,INDPRO,1.0,0.09000000000000002
1315,1955 Calm (control),control,"milford chronicle (milford, del.) 1878-1974",delaware,1955-11-25,business outlook,http://www.loc.gov/resource/sn87062224/1955-11-25/ed-1/?sp=4,"Then \u2014unless the break is repaired\u2014the nation suffers a depression, The Business Outlook For 19.>o Christmas buying thus far indi cates a good 1956; but something could happen during the next few weeks to change the 1956 outlook, Readers of this column will iget my detailed \""Outlook for 1956\"" in thi\u00e7 paper the last week of Decem ber.",yes,general_business,improve,na,na,12,hedged,journalist,na,12,stated,improve,no_change,INDPRO,0.0,0.48999999999999994
1317,1955 Calm (control),control,"milford chronicle (milford, del.) 1878-1974",delaware,1955-11-25,business outlook,http://www.loc.gov/resource/sn87062224/1955-11-25/ed-1/?sp=4,"Politics, and the Stock Masket From what I see now, this Forecast should give you a Merry Christmas.",yes,markets,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,no_change,INDPRO,0.0,0.81
1321,1955 Calm (control),control,"the farmville herald and farmer-leader (farmville, va.) 1934-1957",virginia,1955-12-30,business outlook,http://www.loc.gov/resource/sn98068377/1955-12-30/ed-1/?sp=9,"I h-pite the tremor* that shook the fi nancial world when Ike had his heart at tack, tic business outlook for 1U56 is wood.",yes,general_business,improve,na,na,12,assertive,journalist,na,12,stated,improve,improve,INDPRO,1.0,0.009999999999999995
1325,1973 Oil Shock,crisis,the new york times,,1974-02-17,recession is coming,https://www.nytimes.com/1974/02/17/archives/is-gold-reflecting-commodity-costs-why-do-investors-put-money-into.html,"Is Gold Reflecting Commodity Costs?
article on link between record gold and silver prices and effects on commodity costs; says some commodity experts believe recent advance in precious metals are merely tail of inflationary forces unleashed by past rises in raw-materials costs; says others believe rise in metals means future increases of raw materials since price of precious metals is inverse gauge of value of paper money; notes bankers fear potentially disastrous effects that rising metal prices could mean in form of inflation; graph shows link between commodities and gold, Jan '72-Feb '74 (L)",yes,prices,worsen,up,na,vague,hedged,expert,na,12,default_12,up,up,CPI,1.0,0.09000000000000002
1327,1973 Oil Shock,crisis,the new york times,,1973-10-21,economy will improve,https://www.nytimes.com/1973/10/21/archives/auto-boom-amid-signs-of-revolt-it-cant-happen-here-claustrophobic.html,"Auto Boom Amid Signs Of Revolt
article on major problems confronting auto indus in '74 notes that there is possibility of consumer revolt against 'burdensome' auto-safety equipment",yes,general_business,worsen,na,na,12,hedged,journalist,na,12,stated,worsen,no_change,INDPRO,0.0,0.48999999999999994
1328,1973 Oil Shock,crisis,the new york times,,1974-04-27,economy will improve,https://www.nytimes.com/1974/04/27/archives/leading-indexes-up-17-in-march-dent-says-gain-indicates-economy.html,"LEADING INDEXES UP 1.7% IN MARCH;Dent Says Gain Indicates Economy Will Improve—Some Are Doubtful
Potlatch Corp on April 26 approves investments of more than $100-million for 140,000-ton pulp and paperboard mill in south-eastern Arkansas",yes,general_business,improve,na,na,vague,assertive,expert,Dent,12,default_12,improve,worsen,INDPRO,0.0,0.81
1329,1973 Oil Shock,crisis,the new york times,,1973-11-05,worst is over,https://www.nytimes.com/1973/11/05/archives/juntas-harsh-economic-measures-stagger-chileans-injustices-go.html,"Junta's Harsh Economic Measures Stagger Chileans
article, discussing Chile's mil junta's program for econ stability, notes that workers will bear brunt of efforts to increase indus production; workweek has already been lengthened from 44 hrs to 48 hrs; workers not inspired by patriotic calls for 'natl reconstruction' are cowed by possibility of losing their jobs; so-called 'extremists' have been dismissed at hundreds of factories, and all union activity has been prohibited; unemployment looms as critical problem; jobless rate in greater Santiago area under Allende was lowered from 8% to less than 4% by creation of thousands of fictional posts in Govt enterprises and agencies",yes,employment,worsen,na,up,vague,assertive,journalist,na,12,default_12,up,up,UNRATE,1.0,0.009999999999999995
1335,1973 Oil Shock,crisis,the new york times,,1973-12-25,hard times ahead,https://www.nytimes.com/1973/12/25/archives/growing-deficits-expected-in-wake-of-oilprice-rise.html,GROWING DEFICITS EXPECTED IN WAKE OF OIL‐PRICE RISE,yes,general_business,worsen,na,na,vague,hedged,unclear,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1336,1973 Oil Shock,crisis,the new york times,,1973-12-25,hard times ahead,https://www.nytimes.com/1973/12/25/archives/growing-deficits-expected-in-wake-of-oilprice-rise-recessionary.html,"GROWING DEFICITS EXPECTED IN WAKE OF OIL‐PRICE RISE
Accelerating recessionary forces coupled with further painful increases in cost of living are foreseen Dec 24 in W Eur and in other industrialized and developing countries in wake of doubling of price of crude oil by major Persian Gulf exporting states; EEC comm estimates prolonged oil crisis could double unemployment and plunge Eur into deep recession; situation in specific countries discussed",yes,general_business,worsen,up,up,vague,hedged,expert,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1341,1980 Recession,crisis,the new york times,,1980-07-23,recovery expected,https://www.nytimes.com/1980/07/23/archives/volcker-forecasts-less-money-growth-also-sees-tighter-credit-in-81.html,VOLCKER FORECASTS LESS MONEY GROWTH; Also Sees Tighter Credit in '81-- Miller Warns on Tax Cut Now Volcker Expects Money Curb Tighter '8l Credit Also Forecast Policies Called Complementary,yes,general_business,worsen,na,na,12,assertive,expert,Volcker,12,stated,worsen,improve,INDPRO,0.0,0.81
1346,1980 Recession,crisis,the new york times,,1980-05-22,worst is over,https://www.nytimes.com/1980/05/22/archives/savings-drain-seems-stanched-interest-rate-skid-and-recession-fear.html,"Savings Drain Seems Stanched; Interest Rate Skid and Recession Fear Credited 'Worst Is Over' Savings Drain Seems Stanched By Rate Skid, Recession Fears Shift to Longer Certificates Recessionary Rate Trend",yes,general_business,improve,na,na,vague,hedged,journalist,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1348,1980 Recession,crisis,the new york times,,1980-07-28,prosperity will return,https://www.nytimes.com/1980/07/28/archives/economists-see-a-sluggish-end-for-recession-economists-see-slow.html,Economists See A Sluggish End For Recession; Economists See Slow Recovery With Timing Still Uncertain,yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1350,1980 Recession,crisis,the new york times,,1980-03-30,hard times ahead,https://www.nytimes.com/1980/03/30/archives/fiscal-problems-expected-to-plague-prosperous-as-well-as-poorer.html,Fiscal Problems Expected to Plague Prosperous as Well as Poorer Cities; SPREAD OF PROBLEMS TO MORE CITIES SEEN Shift in Use of Funds Problems in Many Cities Support for Kennedy Proposals,yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1364,1987 Crash,crisis,the new york times,,1987-12-16,hard times ahead,https://www.nytimes.com/1987/12/16/world/poland-will-raise-prices-27-percent.html,POLAND WILL RAISE PRICES 27 PERCENT,yes,prices,worsen,up,na,vague,assertive,official,na,12,default_12,up,up,CPI,1.0,0.009999999999999995
1370,1990 Recession,crisis,the new york times,,1990-11-30,economy will improve,https://www.nytimes.com/1990/11/30/business/once-again-bush-says-economy-will-improve.html,Once Again Bush Says Economy Will Improve,yes,general_business,improve,na,na,vague,assertive,official,Bush,12,default_12,improve,no_change,INDPRO,0.0,0.81
1374,1990 Recession,crisis,the new york times,,1990-10-14,worst is over,https://www.nytimes.com/1990/10/14/nyregion/connecticut-opinion-meteorology-becomes-a-morality-play.html,"CONNECTICUT OPINION;

Meteorology Becomes a Morality Play
LEAD: I DO not know about anyone else, but I'm getting to the point where I can't take the hassle of watching the local nightly news on television. Wars, uprisings, economic roller-coaster rides, gruesome crimes - none of that stuff pushes me over the edge. All of these things have been around since Mesopotamian days and unfortunately seem likely to continue.",yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1389,2001 Dot-com Bust,crisis,the new york times,,2001-05-15,recovery expected,https://www.nytimes.com/2001/05/15/business/worldbusiness/IHT-tech-briefanother-chip-warning.html,"Tech Brief:ANOTHER CHIP WARNING
Taiwan Semiconductor Manufacturing Co. said slow demand from networking companies might drag down the pace of recovery — expected to be driven by new orders from personal computer makers — in the second half.. ""Networking is still a litt",yes,general_business,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1392,2001 Dot-com Bust,crisis,the new york times,,2001-04-19,worst is over,https://www.nytimes.com/2001/04/19/business/the-rate-cut-the-impact-just-in-time-or-too-late.html,"THE RATE CUT: THE IMPACT; Just in Time, Or Too Late?
Analysis: economists feel Federal Reserve's cuts in interest rates will not prevent recession; say cuts are not enough to end thousands of layoffs companies are making, nor will cuts persuade businesses to buy more equipment when they already own too much; say stocks may rise after cuts, but lower borrowing costs have always needed months, even year, to affect people's decisions about most big purchases; say because of this delay, economy will continue to become weaker before it can recover; photos (M)",yes,general_business,worsen,na,na,vague,assertive,expert,na,24,inferred_long,worsen,no_change,INDPRO,0.0,0.81
1393,2001 Dot-com Bust,crisis,the new york times,,2001-04-29,worst is over,https://www.nytimes.com/2001/04/29/business/portfolios-etc-it-may-still-be-too-soon-to-plunge-back-into-argentina.html,"PORTFOLIOS, ETC.; It May Still Be Too Soon to Plunge Back Into Argentina
Jonathan Fuerbringer column urges caution on investing in Argentina in view of financial crisis that seems far from over; graph (M)",yes,markets,worsen,na,na,vague,hedged,journalist,Jonathan Fuerbringer,6,inferred_short,worsen,worsen,INDPRO,1.0,0.09000000000000002
1398,2001 Dot-com Bust,crisis,the new york times,,2001-06-06,worst is over,https://www.nytimes.com/2001/06/06/business/a-significant-lift-for-a-long-ailing-us-industry.html,"A Significant Lift for a Long-Ailing U.S. Industry
Steel industry executives hail as long overdue Bush administration's bid to limit steel imports; analysts say move could provide relief to industry suffering from wave of bankruptcies and minimal profitability (M)",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,no_change,INDPRO,0.0,0.48999999999999994
1405,2001 Dot-com Bust,crisis,the new york times,,2001-07-21,worst is over,https://www.nytimes.com/2001/07/21/business/chrysler-loss-isn-t-as-deep-as-expected.html,"Chrysler Loss Isn't as Deep As Expected
DaimlerChrysler says its Chrysler unit lost $125 million in second quarter, better performance than analysts had expected because of stronger auto sales and gains from turnaround plan; Chrysler earned $986 million in year-earlier quarter; it lost $1.2 billion in first quarter; second-quarter net income at DaimlerChrysler fell 58 percent, to about $681 million; second-quarter earnings fell to $453 million from $1.52 billion; revenue dropped to $35.1 billion from $38 billion; DaimlerChrysler chief executive Jurgen Schrempp says company is on track to post operating profit for year of $1 billion to $1.5 billion; Chrysler chief executive Dieter Zetsche comments (M)",yes,general_business,improve,na,na,vague,assertive,expert,Jurgen Schrempp,12,default_12,improve,no_change,INDPRO,0.0,0.81
1408,2008 Financial Crisis,crisis,the new york times,,2008-10-22,recession likely,https://www.nytimes.com/2008/10/22/business/worldbusiness/22iht-22brown-fw.17162134.html,Brown says recession likely in Britain,yes,general_business,worsen,na,na,vague,hedged,official,Brown,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1415,2008 Financial Crisis,crisis,the new york times,,2008-10-22,recovery expected,https://raisingtheroof.blogs.nytimes.com/2008/10/22/experts-disagree-on-how-far-the-uk-property-market-will-slide/,Experts disagree on how far the U.K. property market will slide,yes,markets,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1421,2008 Financial Crisis,crisis,the new york times,,2008-11-19,economy will improve,http://economix.blogs.nytimes.com/2008/11/19/blogs/19economix-one-piec463.html,"One Piece of Good News
Inflation is falling fast, which will help the buying power of American families.",yes,prices,improve,down,na,vague,assertive,journalist,na,12,default_12,down,up,CPI,0.0,0.81
1422,2008 Financial Crisis,crisis,the new york times,,2008-11-19,economy will improve,https://economix.blogs.nytimes.com/2008/11/19/one-piece-of-good-news/,"One Piece of Good News
Inflation is falling fast, which will help the buying power of American families.",yes,prices,improve,down,na,vague,assertive,journalist,na,12,default_12,down,up,CPI,0.0,0.81
1425,2008 Financial Crisis,crisis,the new york times,,2008-10-09,downturn ahead,https://www.nytimes.com/2008/10/09/business/worldbusiness/09iht-09rates.16817112.html,Poll shows analysts expect more rate cuts,yes,markets,improve,na,na,vague,hedged,expert,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
1432,2008 Financial Crisis,crisis,the new york times,,2008-09-20,worst is over,https://www.nytimes.com/2008/09/20/business/20nocera.html,"Hoping a Hail Mary Pass Connects
The solution proposed by the Treasury, like the football play, is not very likely to succeed.",yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1440,2008 Financial Crisis,crisis,the new york times,,2008-10-23,hard times ahead,https://www.nytimes.com/2008/10/23/business/worldbusiness/23iht-auto.4.17202993.html,Automakers see hard times ahead,yes,general_business,worsen,na,na,vague,assertive,expert,na,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
1449,2008 Financial Crisis,crisis,the new york times,,2008-10-02,worst is over,https://www.nytimes.com/2008/10/02/business/worldbusiness/02iht-02ubs.16637638.html,"Despite troubles, UBS to post small profit",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,worsen,INDPRO,0.0,0.81
1457,2008 Financial Crisis,crisis,the new york times,,2008-11-29,worst is over,https://www.nytimes.com/2008/12/29/business/worldbusiness/29iht-asiastox.1.18971345.html,Signs point to  bottoming out of Asian markets,yes,markets,improve,na,na,vague,hedged,journalist,na,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
1459,2008 Financial Crisis,crisis,the new york times,,2009-03-21,worst is over,https://www.nytimes.com/2009/03/22/your-money/22fund.html,"Lowered Expectations for the Bulls’ Return
Investors should not count on the market recouping all its losses for at least several years.",yes,markets,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
1461,1965 Calm (control),control,the new york times,,1965-03-31,downturn ahead,https://www.nytimes.com/1965/03/31/archives/dip-in-the-road-for-66-despite-expectation-of-good-year-economists.html,"Dip in the Road for '66?; Despite Expectation of Good Year, Economists See Downturn Ahead
Rossant on revised forecasts",yes,general_business,worsen,na,na,12,hedged,expert,Rossant,12,stated,worsen,improve,INDPRO,0.0,0.48999999999999994
1465,1995 Calm (control),control,the new york times,,1995-06-05,economy will improve,https://www.nytimes.com/1995/06/05/nyregion/more-budget-battles-this-year-s-fiscal-fight-over-albany-but-squabbling-may-be.html,More Budget Battles; This Year's Fiscal Fight Is Over in Albany But Squabbling May Be Worse Next Year,yes,other,worsen,na,na,12,hedged,journalist,na,12,stated,worsen,improve,INDPRO,0.0,0.48999999999999994
1481,1973 Oil Shock,crisis,the new york times,,1973-10-31,economic slowdown,https://www.nytimes.com/1973/10/31/archives/dutch-ask-help-as-arabs-cut-oil-pleasure-driving-on-sundays-banned.html,"DUTCH ASK HELP AS ARABS CUT Off
Netherlands Govt bans pleasure driving to conserve fuel; Min M van der Stoel asserts embargo is intended to force Western Eur to take pro-Arab line, news conf; says action was coordinated prior to outbreak of war; Min R Lubbers, in lr outlining conservation measures to Parliament, calls for reduction of heating, car pooling and maintaining 60-mph speed limit; officials hope 65-day oil reserve maintained by refineries will not have to be used; concede greatest danger is econ slowdown, not oil shortage",yes,general_business,worsen,na,na,vague,hedged,official,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1482,1973 Oil Shock,crisis,the new york times,,1974-01-06,economic slowdown,https://www.nytimes.com/1974/01/06/archives/earnings-decline-is-under-way.html,"Earnings Decline Is Under Way
article by AT&T research aide Peter C Manus predicting 6‐7% profits drop in ‘74, with after‐tax drop of about 15%; comments on factors that distort profits picture; graph (Natl Econ Survey article) (L)",yes,general_business,worsen,na,na,12,assertive,expert,Peter C Manus,12,stated,worsen,worsen,INDPRO,1.0,0.009999999999999995
1487,1973 Oil Shock,crisis,the new york times,,1973-12-16,economic slowdown,https://www.nytimes.com/1973/12/16/archives/sputtering-western-economies-energy-crisis-coincides-with-economic.html,"Sputtering Western Economies
Article says industrialized Western world, which has produced unrivaled period of gen prosperity for world, despite pockets of poverty, is now facing severe dislocations because of embargoes and cutbacks by Arab oil producers; notes world is expected to be much different place even if oil starts flowing again; says skyrocketing cost of energy will mean that everyone may be little poorer; notes Eur, US and Japan showed signs of approaching recession even before Middle East war broke out; holds confluence of oil crisis and downswing in business cycle, hitting all major Western indus countries at once, has concerned econ mgrs, caused worries about job security, created bear mkt in stock exchs and compounded hazards of forecasters' jobs; says deteriorating business climate in Western world is coupled with dangers of spreading econ nationalism and protectionism if govts do not work closely together to find common solutions; notes financial mins of major Western powers met 3 wks ago to try to plan monetary and financial strategy over difficult period ahead, but says little progress was made except in promoting exch-rate stability",yes,general_business,worsen,na,na,vague,hedged,journalist,na,6,inferred_short,worsen,no_change,INDPRO,0.0,0.48999999999999994
1494,1973 Oil Shock,crisis,the new york times,,1974-01-14,economic outlook,https://www.nytimes.com/1974/01/14/archives/mild-slowdown-seen-by-moore-exlabor-statistics-chief-bases.html,"MILD SLOWDOWN SEEN BY MOORE
Geoffrey Moore, BLS former comr and now of Natl Bur of Econ Research, analyzing outlook for US econ, sees only a mild slowdown in growth rate in ‘74; bases prediction on movement of 12 leading econ indicators, which go only through Nov, when energy crisis had not worked its way through statistics; discusses various facets of projection in Jan 11 int; says any discussion of energy shortage effect is only speculation at this point; characterizes current slowdown as ‘growth recession'; objection to that term by Econ Advisers Council chmn Dr H Stein noted; criteria for Moore and Natl Bur of Econ Research projection discussed; Use Mintz contributed to study; Moore por (L)",yes,general_business,worsen,na,na,12,assertive,expert,Geoffrey Moore,12,stated,worsen,worsen,INDPRO,1.0,0.009999999999999995
1495,1973 Oil Shock,crisis,the new york times,,1974-02-03,economic forecast,https://www.nytimes.com/1974/02/03/archives/replies-to-soviet-view-of-u-s-outlook.html,"LETTERS
Lrs by Sam I Nakagama and Mrs Mable Innes Wallich on Soviet Prof S M Menshikov's Jan 6 article on US econ, predicting continued inflation and low GNP growth in '74; Mrs Wallich discusses closeness of his forecast to Amer consensus forecast; drawing",yes,general_business,worsen,up,na,12,assertive,expert,S M Menshikov,12,stated,worsen,worsen,INDPRO,1.0,0.009999999999999995
1503,1973 Oil Shock,crisis,the new york times,,1973-11-16,economic outlook,https://www.nytimes.com/1973/11/16/archives/industrialoutput-gain-eases-production-of-cars-is-up-3-from.html,"Industrial‐Output Gain Eases
Energy crisis brings number of econ forecasts of lower output, higher unemployment and rise in rate of inflation",yes,general_business,worsen,up,up,vague,hedged,unclear,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
1504,1973 Oil Shock,crisis,the new york times,,1974-01-06,economic downturn,https://www.nytimes.com/1974/01/06/archives/energy-not-one-crisis-but-many-the-age-of-continually-rising.html,"Energy: Not One Crisis, But Many
article on econ ramifications of energy crisis; age of continually rising expectations for Amers has been halted, at least temporarily; increasingly people are beginning to realize that more of everything is not always attainable simply with tech or money (Natl Econ Survey article) (L)",yes,general_business,worsen,na,na,vague,assertive,journalist,na,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
1509,1973 Oil Shock,crisis,the new york times,,1974-04-17,recession fears,https://www.nytimes.com/1974/04/17/archives/vanishing-controls.html,"Vanishing Controls
ed calling on Cong and Nixon Adm to fashion new anti-inflation machinery notes prime rate has broken 10% barrier and still tighter money is in prospect",yes,markets,worsen,na,na,vague,assertive,journalist,na,12,default_12,worsen,worsen,INDPRO,1.0,0.009999999999999995
1517,1973 Oil Shock,crisis,the new york times,,1973-12-08,economic outlook,https://www.nytimes.com/1973/12/08/archives/south-africans-end-gold-pact-little-effect-on-prices-expected.html,"South Africans End Gold Pact; Little Effect on Prices Expected
S Africa and IMF announce on Dec 7 termination of '69 gold sales agreement; 1st reaction is that there should be little if any effect on gold price, which edges up about $1 an ounce to $107 in quiet trading in London and Zurich; terminated accord underwrote output of S African mines by assuring that their production could always be sold at official price; S Africa was obliged in turn, when it needed to sell gold in private mkt, to do so in 'orderly manner'; announcement, which is issued in Washington, DC, and S Africa, says that initiative for termination came from S Africa",yes,prices,no_change,stable,na,vague,hedged,journalist,na,12,default_12,stable,up,CPI,0.0,0.48999999999999994
1518,1973 Oil Shock,crisis,the new york times,,1973-12-12,economic slowdown,https://www.nytimes.com/1973/12/12/archives/churchman-sees-need-to-curb-extremism-in-radio-proponents-in-fcc.html,"Churchman Sees Need to Curb Extremism in Radio
ABC pres E H Rule on Dec 11 predicts that TV ad revenues will increase in '74, speech to seminar sponsored by NY Soc of Security Analysts and Ad Age; says over 70% of ABC's prime-time schedule is sold out for almost entire 1st 3 qrs; cites energy crisis as another factor that will contribute to TV's revenue growth; says because of crisis, more people will remain home and watch TV",yes,general_business,improve,na,na,12,assertive,expert,E H Rule,12,stated,improve,worsen,INDPRO,0.0,0.81
1519,1973 Oil Shock,crisis,the new york times,,1973-10-07,business outlook,https://www.nytimes.com/1973/10/07/archives/consumers-at-crossroads-the-economic-scene.html,"The Economic Scene
article on consumer spending and consumer confidence cites evidence that both are losing their resiliency; notes that since consumer spending is single most important sector in econ, continued and sustained trend could take steam out of the economic boiler; holds that a gradual and moderate decline in buying, however, could be constructive in an inflation-beset econ",yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,no_change,INDPRO,0.0,0.48999999999999994
1522,1973 Oil Shock,crisis,the new york times,,1974-04-06,economic slowdown,https://www.nytimes.com/1974/04/06/archives/us-jobless-rate-steady-in-march-for-third-month.html,"U.S. JOBLESS RATE STEADY IN MARCH FOR THIRD MONTH
US BLS repts nation's unemployment rate in Mar was 5.1%, decline from 5.2% in Feb; Govt and private economists expect rise in jobless rate in '74 as result of current decline in econ; official Govt forecast, repeated this wk by Council of Econ Advisers Chmn Stein, is that '74 unemployment will probably go above 5.5%; many private forecasters expect 6% or higher unemployment rate by yr's end; total employment figure based on household survey was 85.86-million in Mar, compared with 85.8-million in Feb; alternate figure, based on payroll repts by employers, showed decline in Mar to 76.65-million from 76.77-million in Feb; Stein, while indicating that unemployment rate may rise somewhat in future mos, says Mar rept tends to support view that econ slowdown will be of moderate depth and duration; total unemployment in Mar was 4,633,000, seasonally adjusted; new statistical series on employment situation of persons of Spanish origin is published in rept; shows that in 1st qr of ""74 their unemployment rate was 8.4%, well above 5.1% figure for whites but below 9.8% for Negroes; graph shows fluctuations in unemployment, Jan '71-Mar '74; chart shows total employment and unemployment figures, June '73-Mar 74 (M)",yes,employment,worsen,na,up,vague,hedged,official,Stein,12,default_12,up,up,UNRATE,1.0,0.09000000000000002
1525,1973 Oil Shock,crisis,the new york times,,1974-04-25,economic downturn,https://www.nytimes.com/1974/04/25/archives/outlook-for-economy-special-to-the-new-york-times-most-forecasters.html,"Outlook for Economy
Econ outlook analyzed; most forecasters see improvement by yr end; unprecedented simultaneous occurrence of decline in production and increase in prices noted; most forecasters see production decline ending, output slowly rising this yr; see prices continuing to rise, but at slower rate than 14.5% annual rate in 1st qr, particularly food and fuel; Dr Arthur M Okun says '74 will qualify as recession yr, but not very deep; sees inflation rate of 6% at yr end; end of severe collapse in auto sales and output seen as sign that econ downturn has run its course and signs of recovery are beginning to surface (M)",yes,general_business,improve,up,na,vague,hedged,expert,Dr Arthur M Okun,12,default_12,improve,worsen,INDPRO,0.0,0.48999999999999994
1527,1973 Oil Shock,crisis,the new york times,,1974-04-08,economic slowdown,https://www.nytimes.com/1974/04/08/archives/fouryear-period-op-job-loss-here-is-believed-over.html,"FOUR‐YEAR PERIOD OP JOB LOSS HERE IS BELIEVED OVER
NY Times survey of professional economists' views on NYC econ; notes they agree that econ apparently has ended 4-yr period of job losses and that whatever job growth is achieved in next few yrs will come in smaller increments and will be significantly slower than natl job-growth avg; economists Mrs Karen Gerard of Chase Manhattan Bank, George Roniger of First Natl City Bank and Benjamin Slome of Manufacturers Hanover Trust Co and Econ Development Admr Alfred Eisenpreis comment; economists appear cautiously optimistic because of uncertainty over causes of sustained job loss and impact of steep rise in energy costs during '73; problems discussed; Econ Development Adm officials feel city's attractiveness as place to do business has been enhanced by building of huge amt of office space (L)",yes,employment,improve,na,down,vague,hedged,expert,"Mrs Karen Gerard, George Roniger, Benjamin Slome, Alfred Eisenpreis",12,default_12,down,up,UNRATE,0.0,0.48999999999999994
1528,1973 Oil Shock,crisis,the new york times,,1974-02-23,economic slowdown,https://www.nytimes.com/1974/02/23/archives/west-germany-at-the-crossroads-foreign-affairs.html,"West Germany at the Crossroads
C L Sulzberger article, asserting W Ger Chancellor Brandt's efforts to improve relations with USSR, E Ger and other E Eur nations seem to have stalled, notes widespread concern in W Ger that fuel crisis will spur econ recession",yes,general_business,worsen,na,na,vague,hedged,unclear,na,12,default_12,worsen,worsen,INDPRO,1.0,0.09000000000000002
