claim_id,episode,kind,publisher,state,date,search_term,page_url,quote,is_prediction,topic,direction,price_direction,unemployment_direction,horizon_months,confidence,voice,speaker_name,months,horizon_basis,predicted_label,realized_label,basis,hit,brier
987,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-01-28,business outlook,http://www.loc.gov/resource/sn83045462/1958-01-28/ed-1/?sp=1,"Highlights of Fie tare Among the highlights of the picture were these: The Government has under way preliminary work on four Federal office buildings to cost approximately SIOO million, plus construction of the $36 million Smithsonian Museum of History and Technology, which is expected to be started later this year.",yes,general_business,improve,na,na,vague,hedged,official,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
989,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1957-11-12,business outlook,http://www.loc.gov/resource/sn83045462/1957-11-12/ed-1/?sp=18,"Addressing the annual meet- I ing of the National Lumber Manufacturers Association at the Shoreham Hotel, Ralph Robey, economic adviser 6f the National Association of Manu facturers, yesterday predicted 1 a tax cut will cause an eco nomic upturn in 1958.",yes,general_business,improve,na,na,12,assertive,expert,Ralph Robey,12,stated,improve,improve,INDPRO,1.0,0.009999999999999995
990,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1957-11-12,business outlook,http://www.loc.gov/resource/sn83045462/1957-11-12/ed-1/?sp=18,"and estimated hous ing starts in 1958 at \""close to the one million level.\u201d Expects Further Rise Mr.",yes,general_business,improve,na,na,12,assertive,expert,Mr.,12,stated,improve,improve,INDPRO,1.0,0.009999999999999995
992,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-05-10,business outlook,http://www.loc.gov/resource/sn83045462/1958-05-10/ed-1/?sp=1,the great majority of his Busi- j ness Advisory Council seem to feel the recession has gone about as deep as it will go.,yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
993,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-05-10,business outlook,http://www.loc.gov/resource/sn83045462/1958-05-10/ed-1/?sp=1,But he added that these corpo ration executives doubt there will be a recovery before fall.,yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
994,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-05-10,business outlook,http://www.loc.gov/resource/sn83045462/1958-05-10/ed-1/?sp=1,"\""A speck more optimism\u201d over the business outlook since the group met last in March was reported by Roger M.",yes,general_business,improve,na,na,vague,hedged,expert,Roger M.,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
995,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-04-03,business outlook,http://www.loc.gov/resource/sn95047334/1958-04-03/ed-1/?sp=13,"march of EVENTS Business Sag, Unemployment t Republican Leaders Worried Rise Seen as Election Issues Upswing May Como Too Lato By HENRY CATHCART Central Press Washington Writer WASHINGTON\u2014 Both Democratic and Republican campaign strategists have become convinced that the United States business recession and mounting unemployment will become the big Issue of the 1958 congressional elections.",yes,general_business,worsen,na,na,vague,assertive,journalist,Henry Cathcart,12,default_12,worsen,improve,INDPRO,0.0,0.81
996,1957 Recession,crisis,"gadsden county times (quincy, fla.) 190?-current",florida,1958-04-03,business outlook,http://www.loc.gov/resource/sn95047334/1958-04-03/ed-1/?sp=13,"They feel that even if the business outlook im proves later in the year, the upswing may come too late to offset bad effects on their party\u2019s popularity before the November balloting.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1008,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1958-06-09,business outlook,http://www.loc.gov/resource/sn83016244/1958-06-09/ed-1/?sp=1,Gains Reported In State Economy Cautious Optimism Advised By Collins TALLAHASSEE (APD-A slow ly rising economy in Florida that \u2022will pick up speed in the fall and return to normal about the end of the year is forecast by Gov.,yes,general_business,improve,na,na,6,assertive,official,Collins,6,stated,improve,improve,INDPRO,1.0,0.009999999999999995
1009,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1958-06-09,business outlook,http://www.loc.gov/resource/sn83016244/1958-06-09/ed-1/?sp=1,"Assessing the state's business future for The Associated Press, Collins said: \u201cThere io reason to be cautious ly optimistic about the business outlook for Florida during the re mainder of 1958.",yes,general_business,improve,na,na,6,hedged,official,Collins,6,stated,improve,improve,INDPRO,1.0,0.09000000000000002
1010,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1957-10-14,business outlook,http://www.loc.gov/resource/sn83016244/1957-10-14/ed-1/?sp=6,One survey just made by the Research Institute of America indicates spending next year could drop seven billion dollars below this year s record 37 billion dol lars.,yes,general_business,worsen,na,na,12,hedged,expert,na,12,stated,worsen,no_change,INDPRO,0.0,0.48999999999999994
1015,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1957-10-27,business outlook,http://www.loc.gov/resource/sn83016244/1957-10-27/ed-1/?sp=6,"Branch Offices in Principal Cities Business Outlook Excellent For Key West An we at The Citizen give our readers our first Sunday newspaper, we\u2019re pretty optimistic about the long-term future of our town.",yes,general_business,improve,na,na,vague,hedged,journalist,na,24,inferred_long,improve,improve,INDPRO,1.0,0.09000000000000002
1017,1957 Recession,crisis,"the american citizen (omaha, neb.) 1923-1985",nebraska,1958-04-05,recovery will,http://www.loc.gov/resource/sn81002003/1958-04-05/ed-1/?sp=3,"Busi ness is there \u2018for those who believe in it and prepare for it.\u2019 The recovery will be sounder and more lasting that way.\u201d v BEDFORD, IND., Daily Times Mail: \""Education is th\u00e8 most selfish thing in th\u00e8 world.",yes,general_business,improve,na,na,vague,assertive,journalist,na,24,inferred_long,improve,improve,INDPRO,1.0,0.009999999999999995
1018,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-01-05,recovery will,http://www.loc.gov/resource/sn83045462/1958-01-05/ed-1/?sp=103,"At the moment non-farm residential building Is recover ing from a mild two-year de cline and most economists be lieve the recovery will continue They base this forecast on: Pint, there ought to be more money around this year for the building and buying of homee.",yes,general_business,improve,na,na,12,hedged,expert,na,12,stated,improve,improve,INDPRO,1.0,0.09000000000000002
1021,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-04-22,recovery will,http://www.loc.gov/resource/sn83045462/1958-04-22/ed-1/?sp=7,"I a i By Economist Economist Robert Nathan, today told AFL-CIO leaders I here economic recovery will ye quire an 88 to 810 billion eut in taxes.",yes,general_business,improve,na,na,vague,assertive,expert,Robert Nathan,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
1022,1957 Recession,crisis,"the key west citizen (key west, fla.) 1879-current",florida,1958-04-30,recovery will,http://www.loc.gov/resource/sn83016244/1958-04-30/ed-1/?sp=5,Secretary of Commerce Weeks 10 days ago said he believed the bottom already has been reached and the recovery will come by late summer.,yes,general_business,improve,na,na,6,hedged,official,Secretary Weeks,6,stated,improve,improve,INDPRO,1.0,0.09000000000000002
1025,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1957-11-27,recovery will,http://www.loc.gov/resource/sn83045462/1957-11-27/ed-1/?sp=1,"HU recovery will enable us to count upon hU contribution to the cause of the free world.\u201d However, Mr.",yes,general_business,improve,na,na,vague,assertive,expert,Mr.,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
1028,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-03-27,recovery will,http://www.loc.gov/resource/sn83045462/1958-03-27/ed-1/?sp=14,I\u2019ve found a hard core of au thorities who Insist that within a few months recovery will be obvious.,yes,general_business,improve,na,na,6,assertive,expert,na,6,stated,improve,improve,INDPRO,1.0,0.009999999999999995
1032,1957 Recession,crisis,"the detroit tribune (detroit, mich.) 1935-1966",michigan,1958-06-28,recovery will,http://www.loc.gov/resource/sn92063852/1958-06-28/ed-1/?sp=12,"A brief excerpt therefrom may be of immediate comfort, quoting Aba Lincoln to his admirers, when both condemned ind praised: 'Gentlemen, I frankly confess, I did not control jvents, they controlled me' THAT JULY Ist STEEL WORKERS RAISE IN PAY\u2014\""S JULY STEEL PRICE BOOST IS FORECAST\""\u2014Detroit News (clipping anclosad) Daar Mr.",yes,prices,improve,up,na,vague,assertive,journalist,na,6,inferred_short,up,stable,CPI,0.0,0.81
1033,1957 Recession,crisis,"the detroit tribune (detroit, mich.) 1935-1966",michigan,1958-06-28,recovery will,http://www.loc.gov/resource/sn92063852/1958-06-28/ed-1/?sp=12,"Prasidant: If that raise is not stopped, as you know, recovery will be seriously interfered with and you have more political power, by tha grace of God, than anyont else on tha horizon.",yes,general_business,worsen,na,na,vague,assertive,official,na,12,default_12,worsen,improve,INDPRO,0.0,0.81
1035,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-04-27,recovery will,http://www.loc.gov/resource/sn83045462/1958-04-27/ed-1/?sp=25,"president of Business Economics, Inc., said that allhough recovery will be slow it now is \u201csure and certain.\u201d He predicted that the economy will continue recessionary into the fall, but the rate of decline has started falling off.",yes,general_business,improve,na,na,6,assertive,expert,na,6,stated,improve,improve,INDPRO,1.0,0.009999999999999995
1038,1957 Recession,crisis,"the nome nugget (nome, alaska) 1938-current",alaska,1957-11-27,recovery will,http://www.loc.gov/resource/sn84020662/1957-11-27/ed-1/?sp=1,"Otherwise, re ports from across the country in dicated that Americans will fol low'the patterns set in past years.",yes,general_business,no_change,na,na,vague,assertive,journalist,na,12,default_12,no_change,improve,INDPRO,0.0,0.81
1043,1957 Recession,crisis,"geauga record (chardon, geauga county, ohio) 1952-1962",ohio,1957-12-26,recovery will,http://www.loc.gov/resource/sn84028102/1957-12-26/ed-1/?sp=4,The slowdown that has occurr ed since then is expected by most experts to be moderate.,yes,general_business,worsen,na,na,vague,hedged,expert,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
1044,1957 Recession,crisis,"geauga record (chardon, geauga county, ohio) 1952-1962",ohio,1957-12-26,recovery will,http://www.loc.gov/resource/sn84028102/1957-12-26/ed-1/?sp=4,"They say it will extend into mid 1958, when a gradual recovery will begin.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
1045,1957 Recession,crisis,"geauga record (chardon, geauga county, ohio) 1952-1962",ohio,1957-12-26,recovery will,http://www.loc.gov/resource/sn84028102/1957-12-26/ed-1/?sp=4,And a year from now there will be three million more of them.\u201d _____ Watch and Jewelry Repair\u2014Expert Service DAVID WILLSON ALBERTS Jewelry Chardon In Chardon it\u2019s finch Cleaners Dyers INC.,yes,employment,worsen,na,up,12,assertive,unclear,na,12,stated,up,up,UNRATE,1.0,0.009999999999999995
1047,1957 Recession,crisis,"the gary american (gary, ind.) 1928-current",indiana,1958-03-28,recovery will,http://www.loc.gov/resource/sn86058053/1958-03-28/ed-1/?sp=2,"Busi ness is there \u2018for those who be lieve in it and prepare for it.' ih recovery will be sounder and more lasting that way.\u201d WALTHAM, Mass., News Tribune: \u201cThe talk is of tax cuts as a pump-priming device at the national level to cope with the recession.",yes,general_business,improve,na,na,vague,hedged,journalist,na,24,inferred_long,improve,improve,INDPRO,1.0,0.09000000000000002
1048,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-04-18,recovery will,http://www.loc.gov/resource/sn83045462/1958-04-18/ed-1/?sp=30,Slichter aald hli gueu u that the first phaaa of eco nomic recovery will atart in thla second quarter 0f'1668.,yes,general_business,improve,na,na,vague,assertive,expert,Slichter,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
1049,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-04-18,recovery will,http://www.loc.gov/resource/sn83045462/1958-04-18/ed-1/?sp=30,He said It will be followed by a second phase in the last half of the year as Government spending conUnuei to grow and liquids- 1 tlon of inventories will five way 1 to accumulation of inventories.,yes,general_business,improve,na,na,6,assertive,expert,na,6,stated,improve,improve,INDPRO,1.0,0.009999999999999995
1050,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-04-18,recovery will,http://www.loc.gov/resource/sn83045462/1958-04-18/ed-1/?sp=30,He Mid housing also will begin to expand.,yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
1052,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-03-14,recovery will,http://www.loc.gov/resource/sn83045462/1958-03-14/ed-1/?sp=19,A flat bottom will be held for several months fol lowed by a recovery.,yes,general_business,improve,na,na,6,assertive,unclear,na,6,stated,improve,improve,INDPRO,1.0,0.009999999999999995
1053,1957 Recession,crisis,"evening star (washington, d.c.) 1854-1972",district of columbia,1958-03-14,recovery will,http://www.loc.gov/resource/sn83045462/1958-03-14/ed-1/?sp=19,"The recovery will be slow but good, not a fast thriller.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.009999999999999995
1056,1905 Calm (control),control,"custer weekly chronicle (custer city, s.d.) 1890-1931",south dakota,1905-06-03,financial panic,http://www.loc.gov/resource/sn97065763/1905-06-03/ed-1/?sp=1,"Under the law governing these commer cial cyclones the next panic will be due by 1913, but it may come sooner if the captains of industry are not summarily stopped in their efforts to float dynamite torpedoes and submarine mines in the financial sea.\u2014Omaha Bee.",yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,improve,NBER,0.0,0.48999999999999994
1057,1905 Calm (control),control,the san francisco call (san francisco [calif.]) 1895-1913,california,1906-01-05,financial panic,http://www.loc.gov/resource/sn85066387/1906-01-05/ed-1/?sp=5,"{""/service/ndnp/curiv/batch_curiv_gualala_ver01/data/00100480724/1906010501/0070.xml"":{""full_text"":""BANKER SCHIFF PREDICTS A FINANCIAL PANIC.",yes,markets,worsen,na,na,vague,assertive,expert,Schiff,12,default_12,worsen,improve,NBER,0.0,0.81
1058,1905 Calm (control),control,the san francisco call (san francisco [calif.]) 1895-1913,california,1906-01-05,financial panic,http://www.loc.gov/resource/sn85066387/1906-01-05/ed-1/?sp=5,"In a speech before the New York Chamber of Commerce yesterday,: Jacob -Hf Sohiff \\u25a0\\u25a0\\u25a0'\u2022'\"" predicted a record-breaking financial panic in; this 'countryT^^ \u00a3em were reformed.",yes,markets,worsen,na,na,vague,assertive,expert,Jacob H. Schiff,12,default_12,worsen,improve,NBER,0.0,0.81
1063,1905 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1906-01-05,financial panic,http://www.loc.gov/resource/sn84026749/1906-01-05/ed-1/?sp=6,Ie declared that unless the existing condition of affairs is changed speedily a financial panic will sweep over the country more disastrous than any in American history.,yes,markets,worsen,na,na,vague,hedged,unclear,na,12,default_12,worsen,improve,NBER,0.0,0.48999999999999994
1064,1905 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1906-01-05,financial panic,http://www.loc.gov/resource/sn84026749/1906-01-05/ed-1/?sp=6,His prediction that a financial panic would foliow the failure to obtain remedial legislation was construed as a warning of immediate danger and in the clos ing hour of business brokers had an attack of chills.,yes,markets,worsen,na,na,vague,assertive,expert,na,6,inferred_short,worsen,improve,NBER,0.0,0.81
1071,1905 Calm (control),control,"tonopah bonanza (butler city [i.e. butler], nev.) 1901-1909",nevada,1906-03-31,financial panic,http://www.loc.gov/resource/sn86076135/1906-03-31/ed-1/?sp=7,"There seems to be no end to the demand fcr Nevada stocks east of the Mississippi, and unless some financial panic intervenes this campaign of selling and buying will continue all the year.",yes,markets,improve,na,na,12,hedged,journalist,na,12,stated,improve,improve,NBER,1.0,0.09000000000000002
1073,1905 Calm (control),control,"tonopah bonanza (butler city [i.e. butler], nev.) 1901-1909",nevada,1906-03-31,financial panic,http://www.loc.gov/resource/sn86076135/1906-03-31/ed-1/?sp=7,With the steady growth of Manhattan will cor.ie greater and wider opportunities for both the minine and investing public.,yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1076,1905 Calm (control),control,"the commoner (lincoln, neb.) 1901-1923",nebraska,1905-10-27,financial panic,http://www.loc.gov/resource/46032385/1905-10-27/ed-1/?sp=4,"According to the excited senator the defeat of Herrick \""will wipe out the pension bureau, break down the tariff walls, destroy the gold standard, reduce the circulating medium and create a great financial panic.",yes,general_business,worsen,na,na,vague,assertive,official,na,12,default_12,worsen,improve,NBER,0.0,0.81
1077,1905 Calm (control),control,"the newark journal (newark, ark.) 1901-1959",arkansas,1905-09-15,financial panic,http://www.loc.gov/resource/sn89051084/1905-09-15/ed-1/?sp=4,Rockefeller has pre dicted that there will be another financial panic in the United States in 1907-8.,yes,markets,worsen,na,na,vague,assertive,expert,Rockefeller,12,default_12,worsen,improve,NBER,0.0,0.81
1078,1905 Calm (control),control,"the newark journal (newark, ark.) 1901-1959",arkansas,1905-09-15,financial panic,http://www.loc.gov/resource/sn89051084/1905-09-15/ed-1/?sp=4,"And if the weather man doesn\u2019t shut off some of this rain, the panic will strike this part of the country ahead of sche dule time.",yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,improve,NBER,0.0,0.48999999999999994
1085,1905 Calm (control),control,"san antonio daily light (san antonio, tex.) 1886-1907",texas,1905-08-19,business outlook,http://www.loc.gov/resource/sn86090439/1905-08-19/ed-1/?sp=2,"OUR FINAL SWEEP On Men\u2019s and Young Men's SUITS We must have room for fast coming of fall goods \u2014Your choice of any suit valued up to 17.50 110.00 Men\u2019s Low Shoes Choice Edwin Clapp\u2019s Sum mar Oxfords, worth W $5,00 to $6,50 g Choice of Walk-Over Sum mer Oxfords, worth ft Wgm $3,50 to $4.00 2 Q rw\u00aes M44V FLAZA -ALAMO MAZA FEELING OF CONFIDENCE IN BUSINESS OUTLOOK.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1090,1905 Calm (control),control,"the birmingham age-herald (birmingham, ala.) 1902-1950",alabama,1905-09-01,business outlook,http://www.loc.gov/resource/sn85038485/1905-09-01/ed-1/?sp=1,"Big Gain In Llttla Little Rpck, Ark., lng the rear ending today of cotton were received at as against 108,203 bales las' Anxiety Keen Over New Or leans' Great Trial FOCI SHOWS BIG DECREASE Business Outlook for Fall Is Extremely Bright and Surgeon* Feel Surs Fever Is Now Under Control.",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1094,1905 Calm (control),control,"the wisconsin weekly advocate (milwaukee, wis.) 1898-19??",wisconsin,1905-10-12,business outlook,http://www.loc.gov/resource/sn84025861/1905-10-12/ed-1/?sp=8,"The business outlook for the country seems to me encour aging, though I do not like the return of the spirit of speculation.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,NBER,1.0,0.09000000000000002
1096,1905 Calm (control),control,"the seattle republican (seattle, wash.) 1???-1915",washington,1905-08-18,business outlook,http://www.loc.gov/resource/sn84025811/1905-08-18/ed-1/?sp=9,"Boyer, notwithstanding the dull times, reports a very good business outlook.",yes,general_business,improve,na,na,vague,assertive,expert,Boyer,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1100,1905 Calm (control),control,"the salt lake tribune (salt lake city, utah) 1890-current",utah,1905-12-29,business outlook,http://www.loc.gov/resource/sn83045396/1905-12-29/ed-1/?sp=2,"If wo all work togetner for the upiulldlng of iho Intermountnln coun try, our business will continue to expand, and 190S will prove even more satisfactory to us i huii the year now drawing to a close I be lieve t-JAlt lJike City Will gTow more In the next five years than It has In the past twenty Ix-t us enter the new year with the deter mination to eclipse all former efforts and the \""Business Outlook\"" will be more than satls faotor) to us.",yes,general_business,improve,na,na,12,hedged,unclear,na,12,stated,improve,improve,NBER,1.0,0.09000000000000002
1103,1905 Calm (control),control,"morning appeal (carson city, nev.) 1877-1906",nevada,1905-09-27,business outlook,http://www.loc.gov/resource/sn86076999/1905-09-27/ed-1/?sp=2,"He says, on the contrary, that he considers tho business outlook very favorable, anl can see no cR7W\"" 0n the financial horizon.",yes,general_business,improve,na,na,vague,assertive,expert,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1106,1905 Calm (control),control,"yukon valley news (rampart, alaska) 1904-1907",alaska,1905-07-05,business outlook,http://www.loc.gov/resource/sn95060047/1905-07-05/ed-1/?sp=3,He Irelieves the Delta country will turn out to be a fair place for indi vidual workers.,yes,employment,improve,na,down,vague,hedged,unclear,na,12,default_12,down,,no UNRATE before 1948,,
1108,1905 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1906-01-21,business outlook,http://www.loc.gov/resource/sn83045462/1906-01-21/ed-1/?sp=8,Perhaps never before has the business outlook for Alexandria been brighter.,yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1111,1905 Calm (control),control,"daily public ledger (maysville, ky.) 1892-191?",kentucky,1905-11-16,business outlook,http://www.loc.gov/resource/sn86069117/1905-11-16/ed-1/?sp=2,Frem expressions heard from all present the business outlook fcr Mayaville is very en couraging.,yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,NBER,1.0,0.09000000000000002
1113,1905 Calm (control),control,"the pacific commercial advertiser (honolulu, hawaiian islands) 1885-1921",hawaii,1906-03-04,business outlook,http://www.loc.gov/resource/sn85047084/1906-03-04/ed-1/?sp=3,It is quite wonderful and I think your business outlook is of the best.,yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,NBER,1.0,0.09000000000000002
1116,1905 Calm (control),control,"the evening statesman (walla walla, wash.) 1903-1910",washington,1906-05-14,business outlook,http://www.loc.gov/resource/sn88085421/1906-05-14/ed-1/?sp=3,"However, in other quarters there is now a feeling of hopefulness over the business outlook.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,worsen,NBER,0.0,0.48999999999999994
1120,1905 Calm (control),control,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1905-10-30,business outlook,http://www.loc.gov/resource/sn84020558/1905-10-30/ed-1/?sp=4,"Kalish, and he is much encouragivl by j the business outlook.",yes,general_business,improve,na,na,vague,assertive,expert,Kalish,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1131,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,"It will bring more money into the county, for better trans portation will attract capital.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1132,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,"It will bring scores of other benefits, and means a return of prosperity and the good old times.",yes,general_business,improve,na,na,vague,assertive,unclear,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1133,1905 Calm (control),control,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1905-06-01,return of prosperity,http://www.loc.gov/resource/sn84020645/1905-06-01/ed-1/?sp=2,"Louis was to commemorate the purchase of the vast Louisiana Ter ritory from Napoleon; the exposition at Portland, Oregon, Is to honor and ceie* brate the exploration of the Northwest wis and Clarke, Selma s fair will by Lewis celebrate the return of prosperity to the farms and plantations of the State.",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1135,1905 Calm (control),control,"the billings gazette (billings, mont.) 1896-1919",montana,1906-03-02,return of prosperity,http://www.loc.gov/resource/sn84036008/1906-03-02/ed-1/?sp=6,"He predicts that within 10 years Billings will have a population of 40,000, and says there is no town in the entire west whose future prospects are brighter.",yes,general_business,improve,na,na,120,assertive,expert,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1138,1905 Calm (control),control,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1905-12-06,return of prosperity,http://www.loc.gov/resource/sn84020558/1905-12-06/ed-1/?sp=12,"The most ser ious is the destruction by the rinder pest of more than 73 per cent, of the draft cattle, because it will take sev eral years of breeding to restore the necessary number of these indispensa ble aids to agriculture.",yes,general_business,improve,na,na,vague,assertive,journalist,na,12,default_12,improve,improve,NBER,1.0,0.009999999999999995
1149,1925 Calm (control),control,"south bend news-times (south bend, ind.) 1913-1938",indiana,1925-11-05,business depression,http://www.loc.gov/resource/sn87055779/1925-11-05/ed-1/?sp=20,"TOKYO.\u2014\""Hard times\"" have de scended upon the Industrial and commercial world of Japan and In dications are that the year 1926 will mark the worst period of business depression the country has experi enced In modern times.",yes,general_business,worsen,na,na,vague,hedged,journalist,na,12,default_12,worsen,improve,INDPRO,0.0,0.48999999999999994
1150,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-03,business depression,http://www.loc.gov/resource/sn83045462/1926-05-03/ed-1/?sp=26,"On the whole, it seems like ly that readjustment will continue un til stability is reached without deveb oping serious business depression.\u2019\u2019 Royal wills are never made public In Britain.",yes,general_business,improve,na,na,vague,hedged,unclear,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1152,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1925-08-02,business depression,http://www.loc.gov/resource/sn85060004/1925-08-02/ed-1/?sp=47,"The dry weather, coupled with the resultant business depression, which it is-tbought by lo cal merchants will be but temporary, nre probable causes for the slump.",yes,general_business,improve,na,na,vague,hedged,expert,na,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1155,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-12-24,business depression,http://www.loc.gov/resource/sn84026749/1925-12-24/ed-1/?sp=3,"Total unemployment will reach over a minion, according to Department of Commerce advices.",yes,employment,worsen,na,up,vague,assertive,official,na,12,default_12,up,,no UNRATE before 1948,,
1156,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1926-05-19,business outlook,http://www.loc.gov/resource/sn84026749/1926-05-19/ed-1/?sp=16,".t >-T /,,v- ?y t Nash Is Optimistic on Business Outlook C.",yes,general_business,improve,na,na,vague,hedged,expert,Nash,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1157,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1926-05-19,business outlook,http://www.loc.gov/resource/sn84026749/1926-05-19/ed-1/?sp=16,"Nash, long regarded as one of the outstanding leaders and spokesmen of the automobile industry, declared in summing up the general business outlook that crop conditions together with \u201c.confidence .inspired by the present Administration at Washington,\u201d justify the optimism that seems\u2018present every where.",yes,general_business,improve,na,na,vague,hedged,expert,Nash,12,default_12,improve,improve,INDPRO,1.0,0.09000000000000002
1159,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-16,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-16/ed-1/?sp=79,Continuance of satisfactory busi ness conditions for the remainder of 1926 is forecast by O.,yes,general_business,improve,na,na,6,assertive,expert,O,6,stated,improve,improve,INDPRO,1.0,0.009999999999999995
1163,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=27,"Frankly, it will he no better In most lines and in most sections than a year ago.",yes,general_business,no_change,na,na,vague,assertive,unclear,na,12,default_12,no_change,improve,INDPRO,0.0,0.81
