claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
1126,1905 Calm (control),control,"the idaho republican (blackfoot, idaho) 1904-1932",idaho,1905-12-01,business outlook,http://www.loc.gov/resource/sn86091197/1905-12-01/ed-1/?sp=8,"Only a few farmors have lost all their crops, some have lost noth ing and many harvested less than usual, but are getting better prices than usual.\"" \""How about the farmer who mort gaged his beet crop to get money to pay for hand labor and then didn't harvest any beets?', \""It is a severe loss to him, but he will renew the obligation and give some other security."
1127,1905 Calm (control),control,"the idaho republican (blackfoot, idaho) 1904-1932",idaho,1905-12-01,business outlook,http://www.loc.gov/resource/sn86091197/1905-12-01/ed-1/?sp=8,"Next year he will try again and may raise a big crop that will put him out of debt, and he will feel that satisfaction which comes to any man when he has faced a hard problem and fought it through successfully.\"" \""You speak of the loss of crops."
1128,1905 Calm (control),control,"twice-a-week plain dealer (cresco, howard county, iowa) 1895-1913",iowa,1906-03-06,return of prosperity,http://www.loc.gov/resource/sn88059319/1906-03-06/ed-1/?sp=4,The lesson learned by the great famine will be put in practice by the estab lishment of storage systems to hus band the water supply in future for use In dry years.
1129,1905 Calm (control),control,"the globe-republican (dodge city, kan.) 1889-1910",kansas,1906-03-08,return of prosperity,http://www.loc.gov/resource/sn84029853/1906-03-08/ed-1/?sp=9,"Judge Gary of the steel trust issued a statement in which he denied that his corporation dictated to the soft coal men what they shou'd do regard ing the disagreement between the min ers and operators, but strongly ex presses the hope that all differences will be adjusted."
1130,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,It will give access to plenty of pure water for milling pur poses.
1131,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,"It will bring more money into the county, for better trans portation will attract capital."
1132,1905 Calm (control),control,"gilpin observer (central city, colo.) 1897-1921",colorado,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn90051548/1906-03-01/ed-1/?sp=1,"It will bring scores of other benefits, and means a return of prosperity and the good old times."
1133,1905 Calm (control),control,"the montgomery advertiser (montgomery, ala.) 1885-1982",alabama,1905-06-01,return of prosperity,http://www.loc.gov/resource/sn84020645/1905-06-01/ed-1/?sp=2,"Louis was to commemorate the purchase of the vast Louisiana Ter ritory from Napoleon; the exposition at Portland, Oregon, Is to honor and ceie* brate the exploration of the Northwest wis and Clarke, Selma s fair will by Lewis celebrate the return of prosperity to the farms and plantations of the State."
1134,1905 Calm (control),control,"the chanute times (chanute, kan.) 1897-1913",kansas,1906-03-09,return of prosperity,http://www.loc.gov/resource/sn85030529/1906-03-09/ed-1/?sp=2,"Jndge Gary of tho steel trust Issued a statement in which he denied that his corporation dictated to the soft coal men what they should do regardr ing the disagreement between the min er and operators, but strongly ex presses the hope that all differences will be adjusted."
1135,1905 Calm (control),control,"the billings gazette (billings, mont.) 1896-1919",montana,1906-03-02,return of prosperity,http://www.loc.gov/resource/sn84036008/1906-03-02/ed-1/?sp=6,"He predicts that within 10 years Billings will have a population of 40,000, and says there is no town in the entire west whose future prospects are brighter."
1136,1905 Calm (control),control,"the salt lake tribune (salt lake city, utah) 1890-current",utah,1906-03-01,return of prosperity,http://www.loc.gov/resource/sn83045396/1906-03-01/ed-1/?sp=1,Tho lesn leivnicd by tho trreat famine will bo put In pnicllco hy tho establishment of stor oro systems to husband tho water supply In future for upo In dry years.
1137,1905 Calm (control),control,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1905-12-06,return of prosperity,http://www.loc.gov/resource/sn84020558/1905-12-06/ed-1/?sp=12,I trust that the congress will make its appropriations for Indian day schools and Held matrons as generous as may consist with the other pressing demands upon its providence.
1138,1905 Calm (control),control,"arizona republican (phoenix, ariz.) 1890-1930",arizona,1905-12-06,return of prosperity,http://www.loc.gov/resource/sn84020558/1905-12-06/ed-1/?sp=12,"The most ser ious is the destruction by the rinder pest of more than 73 per cent, of the draft cattle, because it will take sev eral years of breeding to restore the necessary number of these indispensa ble aids to agriculture."
1139,1905 Calm (control),control,"meade county news (meade, kan.) 1900-1918",kansas,1906-03-08,return of prosperity,http://www.loc.gov/resource/sn85030287/1906-03-08/ed-1/?sp=3,"ers and operators, but strongly ex presses the hope that ajl differences will be adjusted."
1140,1905 Calm (control),control,"the republican journal (belfast, me.) 1829-current",maine,1905-07-27,return of prosperity,http://www.loc.gov/resource/sn78000873/1905-07-27/ed-1/?sp=4,"Dates for future meet ings were agreed upon and it is expected fifty members at least will be present for a \u2018down east good time.\u2019 A bountiful feast was spread and muob joy was expressed at the return of prosperity to our former home, friends and associates.\u201d NORTHPORT NEWS."
1141,1905 Calm (control),control,"the plymouth tribune (plymouth, ind.) 1901-1911",indiana,1906-03-08,return of prosperity,http://www.loc.gov/resource/sn87056244/1906-03-08/ed-1/?sp=1,The lesson learned by the great famine will be put in prac tice by the establishment of storage systems to husband the water supply in future for use in dry years.
1142,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-02-09,business depression,http://www.loc.gov/resource/sn83045462/1926-02-09/ed-1/?sp=19,"A a result Joe no longer will i have to stoop as he bats, but Joe says i I he found the crouch mighty deceptive j i to pitchers and may continue slam ming them out from the bent-over pos-' 'tire."
1143,1925 Calm (control),control,"southern christian advocate (charleston, s.c.) 1837-1948",georgia; south carolina,1926-02-04,business depression,http://www.loc.gov/resource/sn87065702/1926-02-04/ed-1/?sp=6,For support in many of its domestic measures it will find help among the Nationalists of the right.
1144,1925 Calm (control),control,"the milwaukee leader (milwaukee, wis.) 1911-1938",wisconsin,1926-02-27,business depression,http://www.loc.gov/resource/sn83045293/1926-02-27/ed-1/?sp=5,their coming affected by business depression in Europe?
1145,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,"\u201cProb ably nothing that will be wholly successful, altho the greatest step in the right direction is constant ly to teach people what it is that brings hard times."
1146,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,"Everyone who tries to get something for nothing; every one who thinks more about in creasing the price of his goods or services than he does of im proving their quality or quantity; everyone who is mortgaging his future earnings or profits merely on the hope that prosperity will continue; .everyone who, the moment things are going well, lets down on the fundamental principles of righteousness, in dustry, thrift, and who loses his spiritual ideals in the scramble for material things\u2014all of these have a hand in making business depression."
1147,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,"To the extent that you can teach people this econom ic truth you will build up a real safeguard, but how many people will preach these facts during boom times when they are most needed?"
1148,1925 Calm (control),control,"ventnor news (ventnor city, n.j.) 1907-1926",new jersey,1925-12-30,business depression,http://www.loc.gov/resource/sn92059905/1925-12-30/ed-1/?sp=11,And how many are there who will believe them?
1149,1925 Calm (control),control,"south bend news-times (south bend, ind.) 1913-1938",indiana,1925-11-05,business depression,http://www.loc.gov/resource/sn87055779/1925-11-05/ed-1/?sp=20,"TOKYO.\u2014\""Hard times\"" have de scended upon the Industrial and commercial world of Japan and In dications are that the year 1926 will mark the worst period of business depression the country has experi enced In modern times."
1150,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-03,business depression,http://www.loc.gov/resource/sn83045462/1926-05-03/ed-1/?sp=26,"On the whole, it seems like ly that readjustment will continue un til stability is reached without deveb oping serious business depression.\u2019\u2019 Royal wills are never made public In Britain."
1151,1925 Calm (control),control,"newark leader ([newark, ohio]) 1917-1946",ohio,1925-09-18,business depression,http://www.loc.gov/resource/sn88078775/1925-09-18/ed-1/?sp=3,"\u201cMen everywhere are coming to see that a nation can not thrive spiritu ally so long as it is sick industrially.\u201d Operators\u2019 Greed Finally Forced A Suspension Says Ellis Searles Editor of the United Mine Workers Journal Indianapolis, Ind.\u2014Coal operators forced the present work suspension li the anthracite fields to disnose of small size coal, dust and culm banks, according to Ellis Searles, editor of United Mine Workers\u2019 Journal."
1152,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1925-08-02,business depression,http://www.loc.gov/resource/sn85060004/1925-08-02/ed-1/?sp=47,"The dry weather, coupled with the resultant business depression, which it is-tbought by lo cal merchants will be but temporary, nre probable causes for the slump."
1153,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1925-11-15,business depression,http://www.loc.gov/resource/sn83045462/1925-11-15/ed-1/?sp=6,Final action on all pro visions to be incorporated in the new measure is expected to be taken this week.
1154,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-12-24,business depression,http://www.loc.gov/resource/sn84026749/1925-12-24/ed-1/?sp=3,Loans for electri il development and reclamation projects are neces sary and will receive preference at the hands of the government.
1155,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-12-24,business depression,http://www.loc.gov/resource/sn84026749/1925-12-24/ed-1/?sp=3,"Total unemployment will reach over a minion, according to Department of Commerce advices."
1156,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1926-05-19,business outlook,http://www.loc.gov/resource/sn84026749/1926-05-19/ed-1/?sp=16,".t >-T /,,v- ?y t Nash Is Optimistic on Business Outlook C."
1157,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1926-05-19,business outlook,http://www.loc.gov/resource/sn84026749/1926-05-19/ed-1/?sp=16,"Nash, long regarded as one of the outstanding leaders and spokesmen of the automobile industry, declared in summing up the general business outlook that crop conditions together with \u201c.confidence .inspired by the present Administration at Washington,\u201d justify the optimism that seems\u2018present every where."
1158,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-16,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-16/ed-1/?sp=79,"{""/service/ndnp/dlc/batch_dlc_fields_ver02/data/sn83045462/00280659459/1926051601/0471.xml"":{""full_text"":""BUSINESS OUTLOOK DECLARED BRIGHT Auto Maker Outlines Condi tions Found on Tour of Pacific States."
1159,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-16,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-16/ed-1/?sp=79,Continuance of satisfactory busi ness conditions for the remainder of 1926 is forecast by O.
1160,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-16,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-16/ed-1/?sp=79,"Nash, auto mobile manufacturer, who recently observed the business situation along the Pacific Coast and in the North west Summing up the general business' outlook, Mr."
1161,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=27,"(bills paid only once a year, but for which money Is put aside each month), but if you are to operate on a cash basis, you will have no \u201cbills to pay by check.\u201d Present Business Outlook."
1162,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=27,Those making up budgets now are asking about the business outlook for the next 12 months.
1163,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=27,"Frankly, it will he no better In most lines and in most sections than a year ago."
1164,1925 Calm (control),control,"the washington daily news (washington, d.c.) 1921-1972",district of columbia,1926-01-16,business outlook,http://www.loc.gov/resource/sn82016181/1926-01-16/ed-1/?sp=5,Connee tions will be made with the Cologne London service in both directions.
1165,1925 Calm (control),control,"the washington daily news (washington, d.c.) 1921-1972",district of columbia,1926-01-16,business outlook,http://www.loc.gov/resource/sn82016181/1926-01-16/ed-1/?sp=5,Good Business Outlook Leaders in the automobile indus try predict a huge development of i the industry in 1926.
1166,1925 Calm (control),control,"the washington daily news (washington, d.c.) 1921-1972",district of columbia,1926-01-16,business outlook,http://www.loc.gov/resource/sn82016181/1926-01-16/ed-1/?sp=5,that busine it is expected conditions will be even more favorable during the coming year than they were in 192 Battery Records Some western motorists are re porting unusual service from their automobile batteries.
1167,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-01-25,business outlook,http://www.loc.gov/resource/sn85042243/1926-01-25/ed-1/?sp=2,"dowgtown getting some IMPROVED EUROPEAN CONDITIONS BRIGHT SPOT IN BUSINESS OUTLOOK Washington, Jan."
1168,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-01-25,business outlook,http://www.loc.gov/resource/sn85042243/1926-01-25/ed-1/?sp=2,"Improved conditions in Europe, offering an op portunity for foreign trade develop ment, is one of the bright spots in the future business outlook says Frank Greene in his monthly review of business conditions in Nation\u2019s Business Magazine, published by the Chamber of Commerce of the United States."
1169,1925 Calm (control),control,"the bismarck tribune (bismarck, n.d.) 1916-current",north dakota,1926-01-25,business outlook,http://www.loc.gov/resource/sn85042243/1926-01-25/ed-1/?sp=2,"r* \\'i V built, and if so, there is contained therein an element of possible sup ports to this country\u2019s foreign trade worth considering.\u201d Business Outlook Chccrfttl As to the immediate business out look, Mr."
1170,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-02,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-02/ed-1/?sp=23,BUSINESS Outlook for the Fall and Winter Months in Washington \u2022raa A Daily Interview With Prominent Bankers and S Business Men -By RICHARD HATTON- a sfP'\u25a0 al I K WWil it- a' WK- I B k| H COPVWQNB at IMOM SWING W.\u2019 W.
1171,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-02,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-02/ed-1/?sp=23,"j Speaking today of the business outlook in Washington for tfie im mediate future, with ipepcial refer ence -to the fair and winter trade here, W."
1172,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-02,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-02/ed-1/?sp=23,raid: \u201cWe are expecting a good fall business.
1173,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-22,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-22/ed-1/?sp=21,"Great commercial in terests are, also, focusing their aK, tention upon this city as a convenient place in which to main tain headquarters and there is no reason why we should not develop a certain line of industries near the city which will add their weight to the prosperity side of the civic scales without in any way marring the artistic beauty of the city.\u201d \u201cSurveying the present business outlook here,\u201d said Mr."
1174,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-04,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-04/ed-1/?sp=21,"City of 6s 87% Serbia, Kingdom of 8s 88% Sweden, Kingdom of S%s .101% Switzerland Govt 5%s 103 1 U Kof G B I 5%s '29 118 I U K of G B A I 5%s '37 105% 'I THE WASHINGTON TIMES The National Daily FRIDAY, SEPTEMBER 4, 1925 BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men \u2014By RICHARD HATTON\u2014 ;S'j B 1 A I I jm| 1 a JE -siW /li pOpyMOHT SY HMMB A F."
1175,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-04,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-04/ed-1/?sp=21,"BRAKE Answering the question today as to what he thought~'bf the business outlook for the fall and winter in Washington, F."
1176,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-08/ed-1/?sp=25,"BUSINESS Outlook for tke Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men By Richard Hattan That Washington has ceased to be a \""seasonal rity\u2019\u2019 so far aa its business life is concerned is the opinion expressed today by W."
1177,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-08/ed-1/?sp=25,There has never been a time in the history of the city when the business outlook was more encouraging.
1178,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-28,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-28/ed-1/?sp=25,"Cotton Exchange Chicago Board of Trade EE New York Stock Exchange Boston, Philadelphia and Washington Stock Exchanges zzz STOCK AND BOND QUOTATIONS SS With News and Comments Constantly Posted in Both tzx Main Floor and Tenth Floor Trading Rooms limiiiiiiiiiiiiiiiiiim BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men By Richard Hatton \u2022i S M COPYRIGHT HARRIS A fWIMO JOHN B."
1179,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-28,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-28/ed-1/?sp=25,"\""The immediate business outlook is excellent and the future holds untold possibilities for this, the Capital of the most prosperous nation on earth.\u201d \u201cI doubt excedlngly,\u201d concluded Mr."
1180,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-28,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-28/ed-1/?sp=25,"\""It will grow as the nation grows, it will prosoper as the nation pros pers and the ultimate, if present plans are carried out through the coming years of development, will be the most beautiful and the most attractive capital city In the world in which to live or to carry on a business.\u201d."
1181,1925 Calm (control),control,"casper daily tribune (casper, wyo.) 1916-1931",wyoming,1925-07-16,business outlook,http://www.loc.gov/resource/sn86072160/1925-07-16/ed-1/?sp=1,"HEAT WAVE BROKEN IN WEST BUSINESS OUTLOOK IN NATION ENCOURAGING, COOLIDGE BELIEVES SWAMPSCOTT, Mass., July 16.\u2014(8y The Associated Press).\u2014 President Coolidge is optimistic over tho present outlook for business."
1182,1925 Calm (control),control,"casper daily tribune (casper, wyo.) 1916-1931",wyoming,1925-07-16,business outlook,http://www.loc.gov/resource/sn86072160/1925-07-16/ed-1/?sp=1,Illlies also gave an enthusiastic report on the business outlook in the east.
1183,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,The Civic Improvement Club will meet Friday afternoon at 4:30 o\u2019clock in Miss Ruth Allen\u2019s school room.
1184,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,This will be the last meeting for the summer.
1185,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,"Business Outlook Not So Favorable Mills Running Short Time But Better Than Last Year, Fed."
1186,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,"Richmond, Va., May ?0.\u2014Al though the business outlook is probably less favorable at the end of May than it was a month earlier this year, it is oetter than at the same time, last year, according to the monthly review of business and agricultural conditerns in the Filth Histrict made public today by (he Foe eral Reserve flank of Rich,none."
1187,1925 Calm (control),control,"the dillon herald (dillon, s.c.) 1894-????",south carolina,1925-06-04,business outlook,http://www.loc.gov/resource/sn86063774/1925-06-04/ed-1/?sp=1,"and in agriculture, in which, it was stated, expected improvements did not materialize, textile mills have begun to accumulate more stock than they think desirable and cur- 0 tailment of operations is being wide ly advocated; while dry weather in April and un\u201eeasonly cool weather in May regarded c,."
1188,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-08/ed-1/?sp=18,BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men \u2014-By Richard Hatton No.
1189,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-08,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-08/ed-1/?sp=18,Schiavone was especially emphatic in statfhg his opinion re garding the business outlook in Washington for this fall and win ter.
1190,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-11,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-11/ed-1/?sp=25,BUSINESS Outlook for the Fall and Winter Months in Washington A Daily interview With Prominent Bankers and Business Men By Rich Ard Hatten\u2014 I No.
1191,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-11,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-11/ed-1/?sp=25,GOLDENBERG A firm believer in the present and future business outlook in Washington is Julius M.
1192,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-11,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-11/ed-1/?sp=25,\u201cThe outlook for fall trade in Washington is fine.\u201d declared Mr.
1193,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-15,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-15/ed-1/?sp=29,BUSINESS Outlook for the Fall and Winter Months in Wanton 1 A Daily Interview With Pronunent Bankers and Business Men iI gy Richard Hatton\u2014\u2014\u2014 I liiifll I BP V 1 kJ lS Hijk afl oomsQMT BY sum a \u00abSMS THOMAS P.
1194,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-15,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-15/ed-1/?sp=29,"HICKMAN \u201cThere is nothing wrong with the business outlook anywhere in this country,\u201d said Vice President Thomas Hickman of the Frank lin National Bank today."
1195,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-26,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-26/ed-1/?sp=18,"the Washington Savings Bank, is one of the well-known business j figures in the city whose large and diversified interests have given him I a practical knowledge of conditions i which renders his judgment as to the general business -outlook par ticularly forcible."
1196,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-26,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-26/ed-1/?sp=18,"Speaking today of the business outlook for the fall and winter in Washington, Mr."
1197,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-09-26,business outlook,http://www.loc.gov/resource/sn84026749/1925-09-26/ed-1/?sp=18,"\""The outlook here for the fall and winter in a business way is better than it has been for many 1 years."
1198,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1926-04-21,business outlook,http://www.loc.gov/resource/sn84026749/1926-04-21/ed-1/?sp=20,In commenting on the condition of the Nash and Ajax companies and the business outlook.
1199,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-03,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-03/ed-1/?sp=20,gMN$MH\u00abIIIHIillllllllllHIIIHIIIIIHII||i I tattaMtil Trvit Cmmrv Capital Owe Million Dollar* I IM A N Mraato waaaaaaota t Itiliifiittii\u00bb BUSINESS Outlook for the Fall and Winter Months in Washington A Daily Interview With Prominent Bankers and Business Men I Richard Hatton Ogg ABI A.
1200,1925 Calm (control),control,the washington times (washington [d.c.]) 1902-1939,district of columbia,1925-10-03,business outlook,http://www.loc.gov/resource/sn84026749/1925-10-03/ed-1/?sp=20,"WALLER \""After an extended business trip to England and the Continent, I am more than ever convinced of the solid foundation of the present economic structure in the United' States and the general business outlook here,\u201d said Vice President A."
1201,1925 Calm (control),control,"the bozeman courier (bozeman, mont.) 1919-1954",montana,1926-02-19,business outlook,http://www.loc.gov/resource/sn86075113/1926-02-19/ed-1/?sp=16,"In recent weeks interest has natur ally centered on the results of the re tail holiday trade, which appears to have been fully up to expectations, There was every reasen for anticipat ing a huge volume of Christmas buy ing."
1202,1925 Calm (control),control,"the bozeman courier (bozeman, mont.) 1919-1954",montana,1926-02-19,business outlook,http://www.loc.gov/resource/sn86075113/1926-02-19/ed-1/?sp=16,"This situation has been demonstrated many times during the last year cr more, and is rightly re garded as providing an excellent ba sis for the continuance of general business activity on a considerable scale, ising features of the business outlook, it is a striking fact that the year-end reviews and forecasts were unusually hesitant with respect to the probable trend cf affairs beyond the early months of the year."
1203,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-04-09,business outlook,http://www.loc.gov/resource/sn83045462/1926-04-09/ed-1/?sp=15,"V., April 9.\u2014\u201c1 r\u00bbm mi optimist on the business outlook.\"" Charles M."
1204,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-04-22,business outlook,http://www.loc.gov/resource/sn83045462/1926-04-22/ed-1/?sp=11,"But your SE Qt p Qfwflflf hanker must al\u00bbo know the j\u00a3E 5=5 \u00ab/ll r OllCCl general business outlook, the j3= money market and related Is fiscal details."
1205,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=25,"The first step for a business man \""hen adopting a budget is to estimate carefully what lie will receive during the next 12 months."
1206,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-05-01,business outlook,http://www.loc.gov/resource/sn83045462/1926-05-01/ed-1/?sp=25,fairly correct idea of how touch money is coming in.
1207,1925 Calm (control),control,"san antonio light (san antonio, tex.) 1911-1993",texas,1925-12-06,business outlook,http://www.loc.gov/resource/sn85060004/1925-12-06/ed-1/?sp=53,\u201cOne thing particularly noticeable in California was the extreme opti mism of the Moon and Diana distribu tor and dealer organization in regard to the business outlook for the next several months and this optimism is being steadily reflected in increased sales on these cars.
1208,1925 Calm (control),control,"east st. louis daily journal (east st. louis, ill.) 1918-1932",illinois,1926-03-14,business outlook,http://www.loc.gov/resource/sn92053739/1926-03-14/ed-1/?sp=4,"The addition of 43,000 men to the payrolls of Illinois industrial plants during the past week should be taken to mean that the business outlook for spring is unusually bright."
1209,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1926-02-11,business outlook,http://www.loc.gov/resource/sn83045462/1926-02-11/ed-1/?sp=31,"N.W., /G-.l \\\\h diincton I) r S Without obligation on my part .J\u201d\""\u2019\u2019\u2019 /please furnish me with additional in (Main 1444) regarding the aecnrities of the The above statements /Penna-Resslyn Warehouse Company, which of fart are made as di- vou are offering for enle, rect representations and S the \""'Business Outlook'' and \""Earnings\"" as stated, we believe to h\u00bb NAME....' 1 true."
1210,1925 Calm (control),control,"the kennewick courier-reporter (kennewick, wash.) 1914-1938",washington,1925-07-23,business outlook,http://www.loc.gov/resource/sn87093042/1925-07-23/ed-1/?sp=4,The John DbWer Lumber Company is thankful for f the rosy business outlook and desires to state that this yard will .be in the best of shape to serve its customers during the coming busyseason.
1211,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1925-06-09,business outlook,http://www.loc.gov/resource/sn83045462/1925-06-09/ed-1/?sp=23,"{""/service/ndnp/dlc/batch_dlc_ellington_ver02/data/sn83045462/00280657591/1925060901/0506.xml"":{""full_text"":""BUSINESS OUTLOOK APPEARS BRIGHT Utility Concerns Making New Records \u2014Oil Indus try Extra Prosperous."
1212,1925 Calm (control),control,"evening star (washington, d.c.) 1854-1972",district of columbia,1925-06-09,business outlook,http://www.loc.gov/resource/sn83045462/1925-06-09/ed-1/?sp=23,"The demand for heat and power is Insistent, and the program of expan sion of gas and electric plants will undoubtedly continue unchecked throughout the Summer months."
