claim_id,episode,kind,publisher,state,date,search_term,page_url,quote
2312,1965 Calm (control),control,the new york times,,1965-06-09,economic forecast,https://www.nytimes.com/1965/06/09/archives/fiscal-forecasts-show-mixed-mood-traces-of-bearish-caution-on.html,"FISCAL FORECASTS SHOW MIXED MOOD; Traces of Bearish Caution on Automobile Industry Noted at Conference MARTIN'S VIEW DEBATED General Expectation Is Seen of Economic Slowdown, but All Is Not Bleak FISCAL FORECASTS SHOW MIXED MOOD
some slowdown forecast at conf sponsored by Amer Statistical Assn, Chicago Commerce and Indus Assn and Illinois U Business School; F E Morris holds indicators currently back Ackley view that expansion will continue in '65 though at slower pace than 1st qr"
2313,1965 Calm (control),control,the new york times,,1965-09-20,economic forecast,https://www.nytimes.com/1965/09/20/archives/canadian-economic-forecast-fair-and-brisk-for-another-year.html,"CANADIAN ECONOMIC FORECAST: FAIR AND BRISK FOR ANOTHER YEAR
Gordon predicts 9% growth rate, '65, based on good outlook, strong capital spending and growing labor force"
2314,1965 Calm (control),control,the new york times,,1965-03-06,business recession,https://www.nytimes.com/1965/03/06/archives/too-many-banks-saxon-has-answer-too-many-banks-saxon-has-reply.html,"Too Many Banks? Saxon Has Answer; TOO MANY BANKS? SAXON HAS REPLY
Saxon pub figures showing number of state charters for new banks over past 13 yrs higher than number of natl bank charters; figures seen supporting his view that liberality was necessary to revitalize natl bank system"
2315,1965 Calm (control),control,the new york times,,1965-04-11,business recession,https://www.nytimes.com/1965/04/11/archives/financing-fleets-airline-problem-carriers-committed-to-spend-21.html,"FINANCING FLEETS AIRLINE PROBLEM; Carriers Committed to Spend $2.1 Billion for New Jets Over Next Five Years BUYING SURGE IS NOTED Difficulties Seen if Boom Fades, Traffic Rise Slows or C.A.B. Cuts Fares Air Carriers Are Off and Roaring in Race for New Equipment FINANCING FLEETS A TOUGH PROBLEM Lines Committed to Spend $2.1 Billion for Planes Over Next Five Years New Aircraft and Cargo Techniques Introduced by U.S. and Britain
article on lines race for new equipment; major carriers committed to spend $2.1 billion over next 5 yrs"
2316,1965 Calm (control),control,the new york times,,1965-05-29,business recession,https://www.nytimes.com/1965/05/29/archives/special-loans-planned-japan-lists-plan-to-help-stocks.html,"Special Loans Planned; JAPAN LISTS PLAN TO HELP STOCKS
Bank of Japan and 3 commercial banks to make unlimited special loans to co; its difficulties linked to drastic mkt decline; other securities houses will get same help if needed; Oi Securities Co reptd seeking aid; mkt decline analyzed"
2317,1965 Calm (control),control,the new york times,,1965-07-05,business recession,https://www.nytimes.com/1965/07/05/archives/sato-party-appears-to-retain-majority-in-japanese-election.html,"Sato Party Appears to Retain Majority in Japanese Election
his Liberal-Dem party appears to retain majority"
2318,1965 Calm (control),control,the new york times,,1965-07-28,business recession,https://www.nytimes.com/1965/07/28/archives/japanese-will-cut-us-players-to-end-baseballs-foreign-look.html,"Japanese Will Cut U.S. Players To End Baseball's Foreign Look
rule to cut number of Amer players on each team from 3 to 2 approved"
2319,1965 Calm (control),control,the new york times,,1965-07-29,business recession,https://www.nytimes.com/1965/07/29/archives/market-analysts-relieved-by-indications-of-gain-for-the-economy.html,"Market Analysts Relieved by Indications of Gain for the Economy Without Curbs; JOHNSON'S REPORT RELIEVES WALL ST.
Wall St reaction to Johnson news conf"
2320,1965 Calm (control),control,the new york times,,1965-07-30,business recession,https://www.nytimes.com/1965/07/30/archives/market-climbs-on-broad-front-investor-relief-over-vietnam-enlivens.html,MARKET CLIMBS ON BROAD FRONT; Investor Relief Over Vietnam Enlivens Trading Activity -- Averages Show Gain
2321,1965 Calm (control),control,the new york times,,1965-08-12,business recession,https://www.nytimes.com/1965/08/12/archives/outlook-on-market-is-bright-in-tokyo.html,"OUTLOOK ON MARKET IS BRIGHT IN TOKYO
Tokyo Stock Exch pres Inoue lauds Govt moves to counter recession"
2322,1965 Calm (control),control,the new york times,,1965-08-29,business recession,https://www.nytimes.com/1965/08/29/archives/they-were-born-when-the-bomb-dropped-born-when-the-bomb-dropped.html,"They Were Born When The Bomb Dropped; Born When the Bomb Dropped
G Packard article on current generation of 20-yr-olds which shows influence of great soc changes since '45; impact of West on group discussed; illus"
2323,1965 Calm (control),control,the new york times,,1965-09-05,business recession,https://www.nytimes.com/1965/09/05/archives/big-rail-merger-rides-the-trend-despite-opposition-plan-of-n-w-and.html,"BIG RAIL MERGER RIDES THE TREND; Despite Opposition, Plan of N. & W. and C. & O. Seen With Tide of the Times UNION WOULD BE BIGGEST Amalgamation Termed Best Way to Reduce Industry to a Profitable Size Rail Merger Plan Given Good Chance
illus"
2324,1965 Calm (control),control,the new york times,,1965-09-17,business recession,https://www.nytimes.com/1965/09/17/archives/britain-opens-fair-in-tokyo.html,BRITAIN OPENS FAIR IN TOKYO
2325,1965 Calm (control),control,the new york times,,1965-04-04,economic downturn,https://www.nytimes.com/1965/04/04/archives/we-are-depression-but-not-recession-proof-we-are-depressionproof.html,"We Are Depression (But Not Recession) Proof; We Are Depression-Proof
E L Dale Jr article on advances in theory and practice that have made econ depression-proof but not yet recession-proof; chart of business cycle profile since 1900"
2326,1965 Calm (control),control,the new york times,,1965-05-09,economic downturn,https://www.nytimes.com/1965/05/09/archives/the-week-in-finance-surging-economy-continues-to-spur-powerful.html,"The Week in Finance; Surging Economy Continues to Spur Powerful Stock Market Performance
indus outlook revd"
2327,1965 Calm (control),control,the new york times,,1965-06-25,economic downturn,https://www.nytimes.com/1965/06/25/archives/the-markets-meaning-decline-in-stock-prices-may-signal-economic.html,"The Market's Meaning; Decline in Stock Prices May Signal Economic Downturn in Some Situations MARKET SIGNALS: AN EXAMINATION
article analyzing gen econ implications of postwar stock price fluctuations"
2328,1965 Calm (control),control,the new york times,,1965-07-20,economic downturn,https://www.nytimes.com/1965/07/20/archives/prices-of-stocks-drift-aimlessly-dowjones-average-drops-by-017-and.html,PRICES OF STOCKS DRIFT AIMLESSLY; Dow-Jones Average Drops by 0.17 and Declines Top Gains by 583 to 472 VOLUME IS 3.22 MILLION Aerospace Group Strong on Basis of Defense Orders and Large Backlogs PRICES OF STOCKS DRIFT AIMLESSLY
2329,1965 Calm (control),control,the new york times,,1965-06-27,economic slowdown,https://www.nytimes.com/1965/06/27/archives/new-securities-at-peak-in-june-sale-of-250-million-offering-by.html,NEW SECURITIES AT PEAK IN JUNE; Sale of $250 Million Offering by Chase Lifts Placement Total to Nearly $2 Billion
2330,1965 Calm (control),control,the new york times,,1965-06-27,economic slowdown,https://www.nytimes.com/1965/06/27/archives/colombia-expecting-bank-audit-to-show-extent-of-troubles-colombia.html,"Colombia Expecting Bank Audit to Show Extent of Troubles; Colombia Expects Bank Audit To Show Extent of Fiscal Woes
speculation on loss"
2331,1965 Calm (control),control,the new york times,,1965-07-11,economic slowdown,https://www.nytimes.com/1965/07/11/archives/much-is-at-stake-in-european-bloc-if-common-market-falters-us.html,"MUCH IS AT STAKE IN EUROPEAN BLOC; If Common Market Falters, U.S. Corporations Stand to Be the Big Losers MUCH IS AT STAKE IN EUROPEAN BLOC"
2332,1965 Calm (control),control,the new york times,,1965-08-19,economic slowdown,https://www.nytimes.com/1965/08/19/archives/fowler-disputes-payment-critics-an-improved-us-balance-helps-world.html,"FOWLER DISPUTES PAYMENT CRITICS; An Improved U.S. Balance Helps World Prosperity, Treasury Chief Says DEFLATION DISCOUNTED He Tells Senate Committee That There May Be Deficit in the Third Quarter FOWLER DEFENDS PAYMENT POLICY
Fowler holds equilibrium would aid world prosperity, Sen com; sees continuing deficits as threat to liquidity"
2333,1965 Calm (control),control,the new york times,,1965-08-28,economic slowdown,https://www.nytimes.com/1965/08/28/archives/steel-inventories-rise.html,Steel Inventories Rise
2334,1965 Calm (control),control,the new york times,,1965-03-27,business slump,https://www.nytimes.com/1965/03/27/archives/tax-cut-for-poor-urged-by-dillon-secretary-in-swan-song-cites.html,"TAX CUT FOR POOR URGED BY DILLON; Secretary, in Swan Song, Cites Rate-Rise Disparity
Sec Dillon urges end to avoidance of capital gains tax on all property held until death and then transferred to heirs, s, ABA tax symposium; urges complete rev of estate taxes leading to rate cut"
2335,1965 Calm (control),control,the new york times,,1965-06-26,business slump,https://www.nytimes.com/1965/06/26/archives/japan-eases-loans-cuts-discount-rate.html,"JAPAN EASES LOANS, CUTS DISCOUNT RATE
cut in effect; Bank of Japan ends control of commercial bank lending; interest rate on call loans cut 6.57%"
2336,1965 Calm (control),control,the new york times,,1965-03-07,economic recovery,https://www.nytimes.com/1965/03/07/archives/the-hard-limits-of-government-by-consensus-the-hard-limits-of.html,"The Hard Limits of Government by Consensus; The Hard Limits of Government by Consensus
Prof Koenig article on Johnson's belief in govt by consensus; defines consensus as dynamic, rolling, nonideological credo, emerging from const system that imposes no natl dogma; discusses its disadvantages; illus"
2337,1965 Calm (control),control,the new york times,,1965-03-30,economic recovery,https://www.nytimes.com/1965/03/30/archives/upstate-apathy-annoys-kennedy-he-chides-leaders-for-not-seeking.html,"UPSTATE APATHY ANNOYS KENNEDY; He Chides Leaders for Not Seeking More U.S. Aid
Sen Kennedy tours Southern Tier counties; chides community leaders for failure to seek aid under Fed antipoverty act despite evidence of poverty; failure linked to leaders unwillingness to call attention to indus lag"
2338,1965 Calm (control),control,the new york times,,1965-04-25,economic recovery,https://www.nytimes.com/1965/04/25/archives/appalachia-poverty-beauty-and-poverty-appalachia-poverty-beauty-and.html,"Appalachia -- Poverty, Beauty And Poverty; Appalachia -- Poverty, Beauty and Poverty
R Cleghorn article on Dawson County as example of poverty areas US seeks to help under Appalachian aid program; statistics; outlook; illus"
2339,1965 Calm (control),control,the new york times,,1965-05-02,economic recovery,https://www.nytimes.com/1965/05/02/archives/the-20th-century-began-in-1945-the-20th-century-began-in-1945.html,"The 20th Century Began in 1945; The 20th Century Began in 1945
I Kristol article on war end as 20th century beginning; Low cartoon on day; illus"
2340,1965 Calm (control),control,the new york times,,1965-05-16,economic recovery,https://www.nytimes.com/1965/05/16/archives/europeans-turn-to-cruises-many-sailings-starting-from-foreign-ports.html,"EUROPEANS TURN TO CRUISES; Many Sailings Starting From Foreign Ports -Luxury Liners Used
article on growing popularity of cruises among Eurs"
2341,1965 Calm (control),control,the new york times,,1965-05-25,economic recovery,https://www.nytimes.com/1965/05/25/archives/sidelights-gus-joining-gus-at-exchanges.html,Sidelights; Gus Joining Gus at Exchanges
2342,1965 Calm (control),control,the new york times,,1965-05-28,economic recovery,https://www.nytimes.com/1965/05/28/archives/foreign-affairs-our-future-and-europes.html,"Foreign Affairs: Our Future and Europe's
C L Sulzberger sees reforms inevitable by '70, suggests US study certain alternatives"
2343,1965 Calm (control),control,the new york times,,1965-06-02,economic recovery,https://www.nytimes.com/1965/06/02/archives/turning-point-for-brazil.html,"Turning Point for Brazil
Editorial on Govt success in halting inflation sees Brazil at econ turning point"
2344,1965 Calm (control),control,the new york times,,1965-06-02,economic recovery,https://www.nytimes.com/1965/06/02/archives/dominicans-wait-to-get-oas-pay-throngs-stand-in-sun-for-hours-to.html,DOMINICANS WAIT TO GET O.A.S. PAY; Throngs Stand in Sun for Hours to Cash Checks
2345,1965 Calm (control),control,the new york times,,1965-06-04,economic recovery,https://www.nytimes.com/1965/06/04/archives/rebels-critical-of-us.html,"Rebels Critical of U.S.
rebels criticize election plan of junta and Bennett"
2346,1965 Calm (control),control,the new york times,,1965-06-10,economic recovery,https://www.nytimes.com/1965/06/10/archives/rise-in-tokyo-stock-market-tied-to-economic-recovery.html,"Rise in Tokyo Stock Market Tied to Economic Recovery
Sato confs with Econ Policy Council; Tokyo Stock Exch chmn Segawa links stock mkt upturn with gen econ recovery"
2347,1965 Calm (control),control,the new york times,,1965-07-06,economic recovery,https://www.nytimes.com/1965/07/06/archives/callaghan-predicts-world-trade-drop-but-no-depression-callaghan.html,"Callaghan Predicts World Trade Drop But No Depression; CALLAGHAN SEES WORLD TRADE DIP
Chancellor Callaghan sees slowdown in world trade, '66, rept to Commons"
2348,1965 Calm (control),control,the new york times,,1965-07-11,economic recovery,https://www.nytimes.com/1965/07/11/archives/brazil-will-ask-soviet-for-an-industrial-plant.html,"Brazil Will Ask Soviet For an Industrial Plant
Mission to Moscow planned on USSR willingness to provide major indus plant"
2349,1965 Calm (control),control,the new york times,,1965-07-22,economic recovery,https://www.nytimes.com/1965/07/22/archives/colombians-get-economic-report-congress-impassive-to-plea-in-bogota.html,"COLOMBIANS GET ECONOMIC REPORT; Congress Impassive to Plea in Bogota for Patriotism COLOMBIANS GET ECONOMIC REPORT
Valencia convenes Cong; outlines Vallejo plans for econ recovery, separate ss; plan detailed"
2350,1965 Calm (control),control,the new york times,,1965-07-28,economic recovery,https://www.nytimes.com/1965/07/28/archives/britain-to-slash-rate-of-spending-to-protect-pound-austerity-move.html,"BRITAIN TO SLASH RATE OF SPENDING TO PROTECT POUND; Austerity Move in Defense, Building and Credit Aimed at Speeding Deflation
Callaghan announces tough austerity measures to speed deflation; measures would slow increase in pub spending to protect pound; other curbs detailed; business leaders, US Treas Dept back moves"
2351,1965 Calm (control),control,the new york times,,1965-08-09,economic recovery,https://www.nytimes.com/1965/08/09/archives/erhard-predicts-election-victory-bonn-chancellor-bars-idea-of.html,"ERHARD PREDICTS ELECTION VICTORY; Bonn Chancellor Bars Idea of Coalition Regime
Erhard says Christian Dems will win election on prosperity record, s, party rally, Dortmund; bars coalition with Soc Dems if party loses Bundestag control; party leader Dufhues hails Erhard record; Adenauer s, gets warmer reception than Erhard"
2352,1965 Calm (control),control,the new york times,,1965-08-10,economic recovery,https://www.nytimes.com/1965/08/10/archives/investors-seen-cooling-to-brazil-fulbright-says-election-is.html,"INVESTORS SEEN COOLING TO BRAZIL; Fulbright Says Election Is Delaying Sizable Funds
Fulbright doubts much new Amer private investment until after '66 election; says group's visit shows US approval of Govt; Brazil seen disappointed by lagging Amer investment"
2353,1965 Calm (control),control,the new york times,,1965-08-15,economic recovery,https://www.nytimes.com/1965/08/15/archives/east-of-suez.html,East of Suez
2354,1965 Calm (control),control,the new york times,,1965-08-31,economic recovery,https://www.nytimes.com/1965/08/31/archives/brazil-hopes-russia-will-agree-to-productforproject-trade-brazil.html,"Brazil Hopes Russia Will Agree To Product-for-Project Trade; BRAZIL PLANNING NEW TRADE MOVE
mission to Moscow seeks USSR investment in 2d stage of Urubupunga Dam on Parana River"
2355,1965 Calm (control),control,the new york times,,1965-09-22,economic recovery,https://www.nytimes.com/1965/09/22/archives/elections-in-brazil-test-of-personalities.html,"Elections in Brazil: Test of Personalities
Elections seen test of strength for pol personalities, especially Lacerda; key state contests revd"
2356,1965 Calm (control),control,the new york times,,1965-09-25,economic recovery,https://www.nytimes.com/1965/09/25/archives/west-german-chancellor-erhards-leadership-affirmed-by-christian.html,WEST GERMAN CHANCELLOR ERHARD'S LEADERSHIP AFFIRMED BY CHRISTIAN DEMOCRATIC PARTY VICTORY
2357,1965 Calm (control),control,the new york times,,1965-05-31,economists expect,https://www.nytimes.com/1965/05/31/archives/canada-expecting-lag-in-expansion-canada-expects-lag-in-expansion.html,"Canada Expecting Lag in Expansion; CANADA EXPECTS LAG IN EXPANSION
Govt expects 1st pause in 4-yr indus growth, Apr; disturbed by US trends, usually forerunner of Canadian pattern"
2358,1965 Calm (control),control,the new york times,,1965-07-19,economists expect,https://www.nytimes.com/1965/07/19/archives/conference-to-assay-progress-on-468-billion-highway-project.html,"Conference to Assay Progress on $46.8 Billion Highway Project; Construction Nears Midpoint in Drive for 16-Year Goal
2-day conf set, Washington, DC, to rev progress in $46.8-billion Fed hwy bldg project begun '56; program revd; map; authorities doubt system can be completed by '72 deadline; see costs rise"
2359,1965 Calm (control),control,the new york times,,1965-08-29,economists expect,https://www.nytimes.com/1965/08/29/archives/national-affairs-no-guns-or-butter.html,"National Affairs: No 'Guns or Butter'
comment on Vietnam war impact; prospective rise in defense spending seen not causing larger budget deficit since stimulated econ activity will produce greater receipts"
2360,1965 Calm (control),control,the new york times,,1965-08-30,economists expect,https://www.nytimes.com/1965/08/30/archives/potash-boom-in-saskatchewan-potash-yield-up-in-saskatchewan.html,"Potash Boom in Saskatchewan; POTASH YIELD UP IN SASKATCHEWAN
Article on Internatl Minerals & Chem operations, Esterhazy, Sask; illus"
2361,1965 Calm (control),control,the new york times,,1965-09-12,economists expect,https://www.nytimes.com/1965/09/12/archives/the-week-in-finance-wall-st-and-stock-market-take-note-of.html,The Week in Finance; Wall St. and Stock Market Take Note Of Encouraging Economic Reports The Week in Finance Wall St. and Stock Market Take Note Of Encouraging Economic Reports
2362,1995 Calm (control),control,the new york times,,1995-07-25,economic slowdown,https://www.nytimes.com/1995/07/25/business/worldbusiness/IHT-hong-kong-residents-confidence-plummets-to.html,"Hong Kong Resident's Confidence Plummets to Historic Low
Politics, falling profits and real-estate prices have dragged Hong Kong public confidence to an all-time low, an opinion poll released Monday showed..Hong Kong residents are more worried about their future now than during the 1990-91 Gulf War crisis or"
2363,1995 Calm (control),control,the new york times,,1995-07-09,economic recovery,https://www.nytimes.com/1995/07/09/weekinreview/the-world-remember-the-british-voter.html,The World; Remember the British Voter?
2364,1995 Calm (control),control,the new york times,,1995-07-15,economic outlook,https://www.nytimes.com/1995/07/15/IHT-proof-comes-up-positive-on-us-economic-upturn.html,"Proof Comes Up Positive On U.S. Economic Upturn
A summer blizzard of upbeat statistics Friday banished fears of recession, conclusively demonstrating to Wall Street and Washington that the U.S. economy has only been passing over a minor bump..""We now have the proof we were looking for that the"
2365,1995 Calm (control),control,the new york times,,1995-09-02,economic slowdown,https://www.nytimes.com/1995/09/02/your-money/IHT-emergingmarket-funds-now-seek-southern-exposure.html,"Emerging-Market Funds Now Seek Southern Exposure
ANY fund manager worth his salt knows that where there is danger, there is opportunity.And now that the increasingly developed emerging countries of Southeast Asia are looking decidedly less dangerous, an increasing number of money mangers are turning t"
2366,1995 Calm (control),control,the new york times,,1995-03-14,economic recovery,https://www.nytimes.com/1995/03/14/world/mexico-s-new-leader-finds-job-full-of-painful-surprises.html,Mexico's New Leader Finds Job Full of Painful Surprises
2367,1995 Calm (control),control,the new york times,,1995-05-07,business outlook,https://www.nytimes.com/1995/05/07/world/japan-cites-us-demands-in-collapse-of-auto-talks.html,Japan Cites U.S. Demands In Collapse of Auto Talks
2368,1995 Calm (control),control,the new york times,,1995-03-25,economic recovery,https://www.nytimes.com/1995/03/25/business/orders-for-durable-goods-drop-in-evidence-of-slowing-economy.html,Orders for Durable Goods Drop In Evidence of Slowing Economy
2369,1995 Calm (control),control,the new york times,,1995-05-29,economic slowdown,https://www.nytimes.com/1995/05/29/business/worldbusiness/IHT-dollar-stands-again-at-the-precipice.html,"Dollar Stands Again at the Precipice
With even the optimists throwing in the towel on the outlook for the dollar, analysts are now counting on a cut in German interest rates to keep the U.S. currency from crashing to new lows..The setback last week that saw the dollar plunge through key c"
2370,1995 Calm (control),control,the new york times,,1995-04-08,economic recovery,https://www.nytimes.com/1995/04/08/business/international-business-a-new-mexican-bond-fails-to-materialize.html,INTERNATIONAL BUSINESS; A New Mexican Bond Fails to Materialize
2371,1995 Calm (control),control,the new york times,,1995-06-24,economic downturn,https://www.nytimes.com/1995/06/24/us/clinton-calls-gop-plan-on-budget-too-extreme.html,Clinton Calls G.O.P. Plan On Budget 'Too Extreme'
2372,1995 Calm (control),control,the new york times,,1995-08-16,economic slowdown,https://www.nytimes.com/1995/08/16/business/futures-markets-prices-for-copper-soar-on-belief-that-supplies-will-soon-tighten.html,FUTURES MARKETS; Prices for Copper Soar on Belief That Supplies Will Soon Tighten
2373,1995 Calm (control),control,the new york times,,1995-05-10,economic slowdown,https://www.nytimes.com/1995/05/10/business/silver-prices-plunge-on-signs-of-a-slowdown.html,Silver Prices Plunge on Signs Of a Slowdown
2374,1995 Calm (control),control,the new york times,,1995-04-27,economic recovery,https://www.nytimes.com/1995/04/27/business/chrysler-shares-tumble-5.7-as-kerkorian-s-chances-fade.html,Chrysler Shares Tumble 5.7% As Kerkorian's Chances Fade
2375,1995 Calm (control),control,the new york times,,1995-04-18,business conditions,https://www.nytimes.com/1995/04/18/business/salomon-tries-to-stem-tide-of-defections.html,Salomon Tries To Stem Tide Of Defections
2376,1995 Calm (control),control,the new york times,,1995-05-21,economic downturn,https://www.nytimes.com/1995/05/21/nyregion/connecticut-qa-jeremy-brecher-what-is-this-entity-we-call-our-state.html,"Connecticut Q&A;: Jeremy Brecher;
What Is This Entity We Call Our State?
JEREMY BRECHER, of West Cornwall and New Haven, is a writer and historian who has spent most of his adult life listening to the stories of working people in Connecticut and sharing them through articles, books and public television documentaries.

""Strike!"" published in 1972, has become a classic of American labor history. His other books include ""Brass Valley: The Story of Working People's Lives and Struggles in an American Industrial Region,""written with Jerry Lombardi and Jan Stackhouse, and, most recently, ""Global Village or Global Pillage: Economic Reconstruction from the Bottom Up,"" with Tim Costello.  Since 1989 Mr. Brecher has been humanities scholar in residence for Connecticut Public Television and Radio."
2377,1995 Calm (control),control,the new york times,,1995-07-13,business conditions,https://www.nytimes.com/1995/07/13/world/ribeirao-preto-journal-newcomers-flood-brazil-interior-count-the-pools.html,Ribeirao Preto Journal; Newcomers Flood Brazil Interior: Count the Pools
2378,1995 Calm (control),control,the new york times,,1995-04-29,economic slowdown,https://www.nytimes.com/1995/04/29/business/japan-jobless-rate-at-postwar-high.html,Japan Jobless Rate at Postwar High
2379,1995 Calm (control),control,the new york times,,1995-07-22,business conditions,https://www.nytimes.com/1995/07/22/your-money/IHT-earnings-at-european-banks-are-up-but-thanks-to-their.html,"Earnings at European Banks Are Up, but Thanks to Their Accountants
Results at European banks are improving, but it's thanks not so much to their loan officers as their accountants. Provisions for bad debts, which rose substantially during the last recession, have come down, pushing net earnings higher, but activity in c"
2380,1995 Calm (control),control,the new york times,,1995-03-26,economic downturn,https://www.nytimes.com/1995/03/26/nyregion/behind-collapse-of-a-building-an-80-s-investment-that-did-too.html,"Behind Collapse of a Building, An 80's Investment That Did, Too"
2381,1995 Calm (control),control,the new york times,,1995-04-10,economic recovery,https://www.nytimes.com/1995/04/10/business/clark-accepts-increased-bid-from-ingersoll.html,Clark Accepts Increased Bid From Ingersoll
2382,1995 Calm (control),control,the new york times,,1995-03-11,economic recovery,https://www.nytimes.com/1995/03/11/business/funds-watch-flat-european-sector-was-best-overseas.html,FUNDS WATCH; Flat European Sector Was Best Overseas
2383,1995 Calm (control),control,the new york times,,1995-04-25,economists expect,https://www.nytimes.com/1995/04/25/business/credit-markets-us-bond-prices-mixed-as-group-of-seven-gathers.html,CREDIT MARKETS; U.S. Bond Prices Mixed As Group of Seven Gathers
2384,1995 Calm (control),control,the new york times,,1995-03-29,economic recovery,https://www.nytimes.com/1995/03/29/IHT-french-rightists-now-aim-fire-at-each-other.html,"French Rightists Now Aim Fire at Each Other
A tilt to the right among French voters has turned the presidential election into a personal match between two conservatives - Mayor Jacques Chirac of Paris and Prime Minister Edouard Balladur - and has prompted unions to strike in an effort to win wage"
2385,1995 Calm (control),control,the new york times,,1995-04-04,economic recovery,https://www.nytimes.com/1995/04/04/us/house-backs-board-for-capital.html,House Backs Board for Capital
2386,1995 Calm (control),control,the new york times,,1995-04-22,economic downturn,https://www.nytimes.com/1995/04/22/your-money/IHT-briefcase-change-partners-and-dance.html,"BRIEFCASE : Change Partners And Dance
If your equity portfolio is heavy in technology, consumer nondurables and life insurance companies — in short, stocks that are supposed to do well in an economic downturn — you might want to put in a quick call to your broker..Strategists at"
2387,1995 Calm (control),control,the new york times,,1995-03-19,economic slowdown,https://www.nytimes.com/1995/03/19/business/investing-it-what-pork-bellies-back-in-fashion.html,INVESTING IT; What? Pork Bellies Back in Fashion?
2388,1995 Calm (control),control,the new york times,,1995-04-15,economic recovery,https://www.nytimes.com/1995/04/15/IHT-markets-frown-on-tokyo-plan-to-counter-yen.html,"Markets Frown On Tokyo Plan To Counter Yen
Tokyo stocks sank and currency traders yawned Friday as markets rejected the government's ""emergency"" measures to defend Japan's fragile economic recovery from the damaging effects of the strong yen..The centerpiece of the package was a deep"
2389,1995 Calm (control),control,the new york times,,1995-06-14,economic slowdown,https://www.nytimes.com/1995/06/14/business/credit-markets-weak-economic-data-send-treasury-prices-soaring.html,CREDIT MARKETS; Weak Economic Data Send Treasury Prices Soaring
2390,1995 Calm (control),control,the new york times,,1995-07-02,economic recovery,https://www.nytimes.com/1995/07/02/business/investing-it-funds-with-a-continental-flair.html,INVESTING IT; Funds With a Continental Flair
2391,1995 Calm (control),control,the new york times,,1995-06-03,recession fears,https://www.nytimes.com/1995/06/03/IHT-experts-dismiss-recession-fears-despite-job-data.html,"Experts Dismiss Recession Fears Despite Job Data
An unexpected loss of more than 100,000 industrial and construction jobs during May was reported by the government Friday, climaxing a series of gloomy economic reports raising recession fears that virtually all analysts nevertheless found unwarranted.."
2392,1995 Calm (control),control,the new york times,,1995-06-22,economic slowdown,https://www.nytimes.com/1995/06/22/business/budget-deficit-for-may-is-larger-than-expected.html,Budget Deficit for May Is Larger Than Expected
2393,1995 Calm (control),control,the new york times,,1995-04-24,economic recovery,https://www.nytimes.com/1995/04/24/business/a-day-in-the-decline-of-the-dollar-london-the-acquirers.html,A DAY IN THE DECLINE OF THE DOLLAR: LONDON; The Acquirers
2394,1995 Calm (control),control,the new york times,,1995-03-30,business conditions,https://www.nytimes.com/1995/03/30/business/international-business-revamping-shell-will-cut-1200-jobs.html,"INTERNATIONAL BUSINESS; Revamping, Shell Will Cut 1,200 Jobs"
2395,1995 Calm (control),control,the new york times,,1995-05-07,economic recovery,https://www.nytimes.com/1995/05/07/business/investing-it-why-does-market-keep-going-up-when-economic-trends-are-pointing.html,INVESTING IT; Why Does the Market Keep Going Up . . . When Economic Trends Are Pointing Down
2396,1995 Calm (control),control,the new york times,,1995-07-07,economists expect,https://www.nytimes.com/1995/07/07/business/reduction-s-biggest-impact-fanning-hopes-of-more-cuts.html,Reduction's Biggest Impact: Fanning Hopes of More Cuts
2397,1995 Calm (control),control,the new york times,,1995-07-04,economists expect,https://www.nytimes.com/1995/07/04/business/rise-in-consumer-spending-may-rule-out-fed-rate-cut.html,Rise in Consumer Spending May Rule Out Fed Rate Cut
2398,1995 Calm (control),control,the new york times,,1995-03-12,business outlook,https://www.nytimes.com/1995/03/12/business/this-week-s-numbers.html,This Week's Numbers
2399,1995 Calm (control),control,the new york times,,1995-04-12,economic recovery,https://www.nytimes.com/1995/04/12/business/producer-prices-hold-the-line-calming-jitters-about-inflation.html,"Producer Prices Hold the Line, Calming Jitters About Inflation"
2400,1995 Calm (control),control,the new york times,,1995-09-13,economists expect,https://www.nytimes.com/1995/09/13/business/credit-markets-prices-of-treasuries-soar-yields-are-at-2-month-low.html,CREDIT MARKETS; Prices of Treasuries Soar; Yields Are at 2-Month Low
2401,1995 Calm (control),control,the new york times,,1995-04-08,business outlook,https://www.nytimes.com/1995/04/08/business/for-matsushita-life-without-mca-probably-means-a-return-to-nuts-and-bolts.html,"For Matsushita, Life Without MCA Probably Means a Return to Nuts and Bolts"
2402,1995 Calm (control),control,the new york times,,1995-08-26,economic downturn,https://www.nytimes.com/1995/08/26/business/international-business-gold-latin-skies-south-border-us-airlines-ride-travel.html,"INTERNATIONAL BUSINESS: The Gold in Latin Skies; South of the Border, U.S. Airlines Ride a Travel Boom"
2403,1995 Calm (control),control,the new york times,,1995-05-11,economic slowdown,https://www.nytimes.com/1995/05/11/us/administration-rejects-plan-as-based-on-false-promises.html,Administration Rejects Plan As Based on False Promises
